player_name,matches_played,total_minutes,sub_on,sub_off,minutes_per_match,early_sub_rate
Nathaniel Edwin Clyne,33,3050,0,0,92.42424242424242,0.0
Lucas Pezzini Leiva,27,2438,6,4,90.29629629629629,0.14814814814814814
Dejan Lovren,40,3688,3,3,92.2,0.075
Martin Škrtel,22,1963,1,1,89.22727272727273,0.045454545454545456
Simon Mignolet,34,3084,0,0,90.70588235294117,0.0
James Tomkins,25,2121,2,6,84.84,0.24
Darren Randolph,6,559,0,0,93.16666666666667,0.0
Erik Pieters,35,3172,0,3,90.62857142857143,0.08571428571428572
Adam David Lallana,30,2614,7,13,87.13333333333334,0.43333333333333335
Osazemwinde Peter Odemwingie,5,459,5,0,91.8,0.0
Charlie Adam,22,1858,10,7,84.45454545454545,0.3181818181818182
Steve Sidwell,1,92,1,0,92.0,0.0
Marco van Ginkel,17,1440,9,5,84.70588235294117,0.29411764705882354
Oluwaseyi Babajide Ojo,8,663,3,3,82.875,0.375
Xherdan Shaqiri,42,3262,1,28,77.66666666666667,0.6666666666666666
Bojan Krkíc Pérez,107,8909,61,34,83.26168224299066,0.3177570093457944
Joe Allen,25,2165,12,8,86.6,0.32
Ryan Shawcross,20,1713,0,1,85.65,0.05
Kevin Linford Stewart,7,641,1,0,91.57142857142857,0.0
Daniel Andre Sturridge,14,1179,3,5,84.21428571428571,0.35714285714285715
Jakob Haugaard,5,458,1,0,91.6,0.0
Erik Lamela,34,2834,6,19,83.3529411764706,0.5588235294117647
Mousa Sidi Yaya Dembélé,33,2793,4,11,84.63636363636364,0.3333333333333333
Tom Carroll,19,1697,15,3,89.3157894736842,0.15789473684210525
Gökhan İnler,5,361,2,3,72.2,0.6
Ryan Mason,22,1888,14,7,85.81818181818181,0.3181818181818182
Nabil Bentaleb,9,755,4,3,83.88888888888889,0.3333333333333333
Kyle Walker,54,5056,0,6,93.62962962962963,0.1111111111111111
Ben Davies,23,2095,4,1,91.08695652173913,0.043478260869565216
Nacer Chadli,36,3034,22,9,84.27777777777777,0.25
Andrew Philip King,25,2285,16,1,91.4,0.04
Jeffrey Schlupp,24,2088,10,5,87.0,0.20833333333333334
Ritchie De Laet,12,1063,5,3,88.58333333333333,0.25
Eunan O''Kane,16,1428,10,3,89.25,0.1875
Max-Alain Gradel,19,1440,4,15,75.78947368421052,0.7894736842105263
Marvin Emnes,2,147,1,1,73.5,0.5
Alberto Paloschi,31,2663,5,11,85.90322580645162,0.3548387096774194
Jan Kirchhoff,15,1150,1,10,76.66666666666667,0.6666666666666666
Wahbi Khazri,41,3329,2,21,81.1951219512195,0.5121951219512195
DeAndre Yedlin,31,2746,5,4,88.58064516129032,0.12903225806451613
Matthew Pennington,4,306,0,1,76.5,0.25
Lamine Koné,33,2973,1,1,90.0909090909091,0.030303030303030304
Jack Wilshere,3,254,2,1,84.66666666666667,0.3333333333333333
Raheem Sterling,47,3772,9,25,80.25531914893617,0.5319148936170213
Wilfried Guemiand Bony,26,2142,13,9,82.38461538461539,0.34615384615384615
Fernando Luiz Rosa,38,3364,6,4,88.52631578947368,0.10526315789473684
Kelechi Promise Iheanacho,31,2677,22,7,86.35483870967742,0.22580645161290322
Aleksandar Kolarov,32,2918,4,2,91.1875,0.0625
Sergio Leonel Agüero del Castillo,43,3480,4,23,80.93023255813954,0.5348837209302325
David Josué Jiménez Silva,36,3006,2,17,83.5,0.4722222222222222
Pablo Javier Zabaleta Girod,16,1392,1,2,87.0,0.125
Vincent Kompany,19,1725,2,1,90.78947368421052,0.05263157894736842
Jon Flanagan,5,429,0,1,85.8,0.2
Joe Hart,35,3141,0,1,89.74285714285715,0.02857142857142857
Clinton Mua N''Jie,8,732,8,0,91.5,0.0
Shane Long,28,2497,5,5,89.17857142857143,0.17857142857142858
Rhu-endly Martina,15,1347,4,1,89.8,0.06666666666666667
Wes Hoolahan,30,2362,5,20,78.73333333333333,0.6666666666666666
Bradley Johnson,4,369,3,0,92.25,0.0
Cameron Jerome,34,2930,15,13,86.17647058823529,0.38235294117647056
Nathan Redmond,35,3077,11,6,87.91428571428571,0.17142857142857143
Gary O''Neil,27,2436,8,1,90.22222222222223,0.037037037037037035
Graham Dorrans,21,1812,7,7,86.28571428571429,0.3333333333333333
Jonathan Howson,36,3248,3,5,90.22222222222223,0.1388888888888889
Robert Brady,36,3147,2,6,87.41666666666667,0.16666666666666666
Sébastien Aymar Bassong Nguena,32,2949,2,1,92.15625,0.03125
Alexander Banor Tettey,23,1993,0,3,86.65217391304348,0.13043478260869565
Steven Whittaker,8,677,0,0,84.625,0.0
Russell Martin,30,2764,0,0,92.13333333333334,0.0
John Ruddy,27,2484,0,0,92.0,0.0
Jordon Mutch,20,1720,13,4,86.0,0.2
Sullay Kaikai,1,91,1,0,91.0,0.0
Chung-Yong Lee,13,1086,9,4,83.53846153846153,0.3076923076923077
Martin Kelly,13,1194,2,0,91.84615384615384,0.0
Dwight Gayle,16,1330,8,5,83.125,0.3125
Julián Speroni,2,177,0,0,88.5,0.0
Emmanuel Adebayor,13,1079,6,5,83.0,0.38461538461538464
Adrian Mariappa,3,256,0,1,85.33333333333333,0.3333333333333333
Ramires Santos do Nascimento,12,1006,5,4,83.83333333333333,0.3333333333333333
Nemanja Matić,36,3092,5,8,85.88888888888889,0.2222222222222222
Maya Yoshida,28,2534,10,2,90.5,0.07142857142857142
Radamel Falcao García Zárate,18,1642,9,3,91.22222222222223,0.16666666666666666
Eden Hazard,44,3768,9,10,85.63636363636364,0.22727272727272727
Asmir Begović,17,1544,2,0,90.82352941176471,0.0
Dieumerci Mbokani Bezua,29,2626,14,5,90.55172413793103,0.1724137931034483
Youssouf Chafiq Mulumbu Ngangu,7,549,2,4,78.42857142857143,0.5714285714285714
Martin Olsson,26,2305,6,2,88.65384615384616,0.07692307692307693
Kurt Happy Zouma,23,2083,2,1,90.56521739130434,0.043478260869565216
Andre Wisdom,10,865,1,1,86.5,0.1
Ryan Bennett,22,1952,2,2,88.72727272727273,0.09090909090909091
Kieran Richardson,11,966,3,3,87.81818181818181,0.2727272727272727
Gabriel Imuetinyan Agbonlahor,15,1223,2,7,81.53333333333333,0.4666666666666667
Scott Sinclair,26,2139,8,10,82.26923076923077,0.38461538461538464
Victor Moses,24,1863,8,11,77.625,0.4583333333333333
Nikica Jelavić,13,1208,12,0,92.92307692307692,0.0
James Collins,19,1726,3,1,90.84210526315789,0.05263157894736842
Micah Richards,24,2155,1,3,89.79166666666667,0.125
Mauro Matías Zárate,30,2558,15,9,85.26666666666667,0.3
Gastón Exequiel Ramírez Pereyra,3,279,3,0,93.0,0.0
Carl Jenkinson,20,1730,7,2,86.5,0.1
Steven Berghuis,15,1410,14,1,94.0,0.06666666666666667
Almen Abdi,32,2488,7,20,77.75,0.625
Segundo Víctor Ibarbo Guerrero,6,555,6,0,92.5,0.0
Alex Oxlade-Chamberlain,22,1915,13,8,87.04545454545455,0.36363636363636365
Mikel Arteta Amatriain,9,781,9,1,86.77777777777777,0.1111111111111111
Juan Carlos Paredes Reasco,17,1471,10,4,86.52941176470588,0.23529411764705882
Ben Watson,35,3214,4,3,91.82857142857142,0.08571428571428572
Sebastian Prödl,21,1910,2,0,90.95238095238095,0.0
Ola Toivonen,18,1381,4,10,76.72222222222223,0.5555555555555556
Jordi Gómez García-Penche,5,355,1,4,71.0,0.8
Steven Caulker,6,553,5,0,92.16666666666667,0.0
Gabriel Antoine Obertan,5,431,2,2,86.2,0.4
Ivan Toney,5,519,5,0,103.8,0.0
Siem Stefan de Jong,18,1572,15,3,87.33333333333333,0.16666666666666666
Timothy Michael Krul,8,746,0,0,93.25,0.0
Kevin Mbabu,9,813,4,2,90.33333333333333,0.2222222222222222
Andros Townsend,16,1443,4,3,90.1875,0.1875
Seydou Doumbia,3,274,3,0,91.33333333333333,0.0
Steven Taylor,10,869,1,1,86.9,0.1
Jamaal Lascelles,18,1641,8,0,91.16666666666667,0.0
Memphis Depay,44,3707,15,17,84.25,0.38636363636363635
Ashley Young,23,2024,7,5,88.0,0.21739130434782608
Juan Manuel Mata García,45,3797,6,17,84.37777777777778,0.37777777777777777
Anthony Martial,34,3082,3,3,90.6470588235294,0.08823529411764706
Morgan Schneiderlin,31,2745,5,4,88.54838709677419,0.12903225806451613
Bastian Schweinsteiger,18,1546,5,5,85.88888888888889,0.2777777777777778
Daley Blind,44,3931,1,7,89.3409090909091,0.1590909090909091
Marouane Fellaini-Bakkioui,23,1961,8,7,85.26086956521739,0.30434782608695654
Luke Shaw,19,1777,2,2,93.52631578947368,0.10526315789473684
Chris Smalling,35,3221,0,0,92.02857142857142,0.0
Matteo Darmian,31,2471,5,13,79.70967741935483,0.41935483870967744
David de Gea Quintana,41,3787,0,0,92.36585365853658,0.0
Vadis Odjidja-Ofoe,10,842,7,3,84.2,0.3
Yann Kermorgant,7,648,7,0,92.57142857142857,0.0
Declan Rudd,11,1022,0,0,92.9090909090909,0.0
Yoan Gouffran,8,701,6,2,87.625,0.25
Emmanuel Rivière,3,232,2,1,77.33333333333333,0.3333333333333333
Claudio Ariel Yacob,34,2932,1,8,86.23529411764706,0.23529411764705882
James Morrison,18,1442,1,7,80.11111111111111,0.3888888888888889
Saido Berahino,31,2721,14,10,87.7741935483871,0.3225806451612903
Rickie Lambert,19,1696,14,3,89.26315789473684,0.15789473684210525
Chris Brunt,22,1934,2,4,87.9090909090909,0.18181818181818182
Callum McManaman,12,1064,10,2,88.66666666666667,0.16666666666666666
José Salomón Rondón Giménez,41,3441,6,19,83.92682926829268,0.4634146341463415
Jonathan Grant Evans,30,2650,0,3,88.33333333333333,0.1
James McClean,35,2976,7,8,85.02857142857142,0.22857142857142856
Craig Dawson,38,3475,0,1,91.44736842105263,0.02631578947368421
Glyn Oliver Myhill,23,2142,0,0,93.1304347826087,0.0
Gareth McAuley,34,3105,0,0,91.32352941176471,0.0
Stéphane Sessègnon,25,2039,4,12,81.56,0.48
Craig Gardner,34,2857,14,11,84.02941176470588,0.3235294117647059
Marc Wilson,4,371,3,0,92.75,0.0
Cristian Gamboa Luna,5,447,1,2,89.4,0.4
Jonas Olsson,28,2278,3,6,81.35714285714286,0.21428571428571427
Phil Jones,12,1034,4,2,86.16666666666667,0.16666666666666666
Luis Antonio Valencia Mosquera,14,1270,6,2,90.71428571428571,0.14285714285714285
Papiss Demba Cissé,21,1614,7,11,76.85714285714286,0.5238095238095238
Massadio Haïdara,10,902,4,1,90.2,0.1
Rolando Aarons,10,883,7,1,88.3,0.1
Faustino Marcos Alberto Rojo,19,1532,1,7,80.63157894736842,0.3684210526315789
Paddy McNair,8,685,5,2,85.625,0.25
Abdul Rahman Baba,18,1594,5,3,88.55555555555556,0.16666666666666666
Jesse Lingard,31,2663,7,10,85.90322580645162,0.3225806451612903
Kevin De Bruyne,44,3900,4,7,88.63636363636364,0.1590909090909091
Bacary Sagna,28,2577,1,1,92.03571428571429,0.03571428571428571
Karl Darlow,9,820,0,0,91.11111111111111,0.0
Jack Grealish,26,2311,16,7,88.88461538461539,0.2692307692307692
Adama Traoré Diarra,11,1009,11,1,91.72727272727273,0.09090909090909091
Rudy Gestede,32,2914,18,3,91.0625,0.09375
Alan Hutton,28,2570,2,1,91.78571428571429,0.03571428571428571
Bradley Guzan,28,2590,0,0,92.5,0.0
Pedro Chirivella Burgos,4,321,0,1,80.25,0.25
Cameron Brannagan,3,276,2,0,92.0,0.0
Bradley Shaun Smith,4,346,1,0,86.5,0.0
Danny Ward,8,750,1,0,93.75,0.0
Cameron Borthwick-Jackson,10,917,4,1,91.7,0.1
Lee Tomlin,6,512,3,2,85.33333333333333,0.3333333333333333
Callum Wilson,15,1284,6,4,85.6,0.26666666666666666
Tommy Elphick,12,1112,1,0,92.66666666666667,0.0
Juan Manuel Iturbe Arévalo,14,1230,11,3,87.85714285714286,0.21428571428571427
Timm Klose,18,1599,1,2,88.83333333333333,0.1111111111111111
Steven Naismith,23,1868,8,13,81.21739130434783,0.5652173913043478
Tyrone Mings,4,331,2,1,82.75,0.25
Joe Dodoo,1,97,1,0,97.0,0.0
Yohan Benalouane,5,468,5,0,93.6,0.0
Cheik Ismaël Tioté,20,1488,4,12,74.4,0.6
Josh Onomah,8,737,8,0,92.125,0.0
Jordan Pickford,28,2770,0,0,98.92857142857143,0.0
Fabian Delph,21,1721,11,7,81.95238095238095,0.3333333333333333
José Holebas,11,971,0,1,88.27272727272727,0.09090909090909091
Donald Love,1,92,1,0,92.0,0.0
Will Keane,1,94,1,0,94.0,0.0
Dame N''Doye,11,993,6,1,90.27272727272727,0.09090909090909091
El-Hadji Baye Oumar Niasse,5,399,3,2,79.8,0.4
Darron Gibson,6,544,5,1,90.66666666666667,0.16666666666666666
Bryan Oviedo,19,1625,2,6,85.52631578947368,0.3157894736842105
Marcin Ryszard Wasilewski,4,364,1,0,91.0,0.0
Arouna Koné,28,2364,9,10,84.42857142857143,0.35714285714285715
Brendan Joel Zibusiso Galloway,15,1271,1,4,84.73333333333333,0.26666666666666666
Guangtai Jiang,5,439,2,1,87.8,0.2
Jonathan Leko,5,433,2,2,86.6,0.4
Sandro Ranieri Guimarães Cordeiro,10,806,7,3,80.6,0.3
Ben Foster,15,1375,0,0,91.66666666666667,0.0
James Grant Chester,13,1130,4,2,86.92307692307692,0.15384615384615385
Kieran O''Neill Dowell,2,162,1,1,81.0,0.5
Mathieu Flamini,17,1447,5,3,85.11764705882354,0.17647058823529413
Fraizer Campbell,11,891,7,4,81.0,0.36363636363636365
Mamadou Sakho,23,2059,2,2,89.52173913043478,0.08695652173913043
Jordan Lyden,4,302,2,2,75.5,0.5
Kevin Toner,4,364,1,0,91.0,0.0
Tyler Roberts,2,186,2,0,93.0,0.0
Sergi Canós Tenes,1,90,1,0,90.0,0.0
Sam Field,1,91,1,0,91.0,0.0
Ádám Bogdán,2,175,0,0,87.5,0.0
Kevin Wimmer,10,884,1,1,88.4,0.1
Daniel Amartey,8,740,5,1,92.5,0.125
Ivo Daniel Ferreira Mendonca Pinto,10,926,1,0,92.6,0.0
Alex Pritchard,3,282,3,0,94.0,0.0
Andre Green,2,185,2,0,92.5,0.0
Tammy Bakumo-Abraham,2,183,2,0,91.5,0.0
Serge Gnabry,9,755,2,6,83.88888888888889,0.6666666666666666
Juan Guillermo Cuadrado Bello,33,2926,13,5,88.66666666666667,0.15151515151515152
Brede Hangeland,7,648,0,0,92.57142857142857,0.0
Jordan Amavi,10,933,1,0,93.3,0.0
Rushian Hepburn-Murphy,1,95,1,0,95.0,0.0
Jake-Liam Clarke-Salter,1,93,1,0,93.0,0.0
Matt Miazga,3,233,0,1,77.66666666666667,0.3333333333333333
Sébastien Pocognoli,1,93,1,0,93.0,0.0
Marcus Rashford,27,2419,14,8,89.5925925925926,0.2962962962962963
Timothy Evans Fosu-Mensah,8,715,6,1,89.375,0.125
Alex McCarthy,7,652,0,0,93.14285714285714,0.0
Victor Chinedu Anichebe,10,900,7,2,90.0,0.2
Michel Vorm,1,94,0,0,94.0,0.0
Sergio Germán Romero,4,360,0,0,90.0,0.0
Harrison Reed,1,92,1,0,92.0,0.0
Samuel Mark Byram,4,360,2,0,90.0,0.0
Jonathan Williams,1,92,1,0,92.0,0.0
Jonjoe Kenny,1,90,1,0,90.0,0.0
Tom Davies,2,182,1,0,91.0,0.0
Steven Pienaar,4,378,4,0,94.5,0.0
Jordan Rossiter,1,92,1,0,92.0,0.0
Modibo Maïga,3,284,3,0,94.66666666666667,0.0
Callum Connolly,1,93,1,0,93.0,0.0
Gary Hooper,2,186,2,0,93.0,0.0
Mathieu Debuchy,10,841,0,5,84.1,0.5
Kristoffer Nordfeldt,1,92,0,0,92.0,0.0
Connor Steven Randall,3,254,1,1,84.66666666666667,0.3333333333333333
Alessandro Diamanti,19,1620,10,7,85.26315789473684,0.3684210526315789
Ryan Allsop,1,94,1,0,94.0,0.0
Mamadou Obbi Oularé,2,178,2,0,89.0,0.0
Nick Powell,1,93,1,0,93.0,0.0
Guillermo Varela Olivera,11,1003,4,1,91.18181818181819,0.09090909090909091
James Wilson,1,91,1,0,91.0,0.0
Andrej Kramarić,40,3319,12,18,82.975,0.45
Giedrius Arlauskis,4,315,1,1,78.75,0.25
Paulo Dino Gazzaniga,2,183,0,0,91.5,0.0
Patrick Roberts,1,93,1,0,93.0,0.0
Tokelo Anthony Rantie,3,282,3,0,94.0,0.0
Fikayo Tomori,1,87,1,0,87.0,0.0
Adam Matthews,1,94,1,0,94.0,0.0
James Weir,0,0,1,0,0.0,0.0
Miguel Arturo Layún Prado,8,663,3,3,82.875,0.375
Manuel García Alonso,1,92,1,0,92.0,0.0
Henri Saivet,22,1883,2,5,85.5909090909091,0.22727272727272727
"Charles N""Zogbia",2,182,2,0,91.0,0.0
Dionatan do Nascimento Teixeira,1,92,1,0,92.0,0.0
João Carlos Vilaça Teixeira,1,92,1,0,92.0,0.0
Bersant Celina,1,94,1,0,94.0,0.0
Kelvin Davis,1,93,0,0,93.0,0.0
Hiram Boateng,1,90,1,0,90.0,0.0
Rees Greenwood,1,51,0,1,51.0,1.0
George Honeyman,1,93,1,0,93.0,0.0
Thomas Robson,1,91,0,0,91.0,0.0
Matt Grimes,1,93,0,0,93.0,0.0
Jamie Sterry,1,90,1,0,90.0,0.0
Kyle Lafferty,1,95,1,0,95.0,0.0
Gemma Suzanne Davison,16,1241,6,9,77.5625,0.5625
Angela Addison,21,1674,6,10,79.71428571428571,0.47619047619047616
Rachel Williams,12,944,6,4,78.66666666666667,0.3333333333333333
Lucia Leon,7,579,5,2,82.71428571428571,0.2857142857142857
Katerina Svitková,15,1180,2,9,78.66666666666667,0.6
Ruby Grant,6,487,4,2,81.16666666666667,0.3333333333333333
Nor Mustafa,9,853,9,0,94.77777777777777,0.0
Kerys Harrop,14,1251,2,2,89.35714285714286,0.14285714285714285
Mayumi Pacheco,17,1599,6,0,94.05882352941177,0.0
Siri Worm,13,1159,2,1,89.15384615384616,0.07692307692307693
Grace Fisk,22,2048,0,0,93.0909090909091,0.0
Mackenzie Arnold,23,2218,0,0,96.43478260869566,0.0
Chloe Mccarron,12,965,6,4,80.41666666666667,0.3333333333333333
Emma Rose Kelly,16,1335,8,5,83.4375,0.3125
Rianna Jarrett,16,1366,8,6,85.375,0.375
Jamie-Lee Napier,19,1589,2,7,83.63157894736842,0.3684210526315789
Destiney Toussaint,6,520,5,1,86.66666666666667,0.16666666666666666
Claudia Walker,21,1932,1,3,92.0,0.14285714285714285
Lucy Whipp,20,1768,8,4,88.4,0.2
Harriet Scott,20,1778,0,3,88.9,0.15
Hannah Hampton,27,2583,0,0,95.66666666666667,0.0
Georgia Brougham,19,1747,0,0,91.94736842105263,0.0
Rebecca Holloway,24,2198,2,1,91.58333333333333,0.041666666666666664
Connie Scofield,8,697,2,2,87.125,0.25
Sarah Emma Mayling,18,1603,0,1,89.05555555555556,0.05555555555555555
Ona Batlle Pascual,35,3205,0,8,91.57142857142857,0.22857142857142856
Pernille Mosegaard Harder,32,2653,7,13,82.90625,0.40625
Lauren Bruton,15,1197,8,6,79.8,0.4
Lia Wälti,31,2749,2,7,88.6774193548387,0.22580645161290322
Malin Gut,16,1363,9,4,85.1875,0.25
Deanna Cooper,21,1871,1,1,89.0952380952381,0.047619047619047616
Emma Mukandi,14,1240,0,2,88.57142857142857,0.14285714285714285
Danielle Carter,21,1788,7,7,85.14285714285714,0.3333333333333333
Noelle Maritz,23,2032,2,6,88.34782608695652,0.2608695652173913
Viktoria Schnaderbeck,9,742,1,4,82.44444444444444,0.4444444444444444
Jessica Fishlock,27,2399,1,6,88.85185185185185,0.2222222222222222
Elisha N''Dow,20,1777,4,4,88.85,0.2
Asmita Ale,18,1644,2,1,91.33333333333333,0.05555555555555555
Marisa Ewers,19,1502,3,8,79.05263157894737,0.42105263157894735
Emily Syme,15,1366,14,1,91.06666666666666,0.06666666666666667
Emma Follis,15,1191,6,7,79.4,0.4666666666666667
Shania Hayles,19,1410,6,12,74.21052631578948,0.631578947368421
Nadine Hanssen,16,1360,7,5,85.0,0.3125
Diana Micaela Abreu de Sousa e Silva,22,1928,10,10,87.63636363636364,0.45454545454545453
Jodie Hutton,17,1426,5,6,83.88235294117646,0.35294117647058826
Ella Franklin-Fraiture,10,873,0,2,87.3,0.2
Sian Rogers,1,92,0,0,92.0,0.0
Demi Stokes,14,1261,2,1,90.07142857142857,0.07142857142857142
Gemma Bonner,6,508,0,2,84.66666666666667,0.3333333333333333
Ramona Petzelberger,11,967,2,3,87.9090909090909,0.2727272727272727
Stine Larsen,20,1850,4,2,92.5,0.1
Caroline Siems,13,1148,3,2,88.3076923076923,0.15384615384615385
Natalie Haigh,18,1609,0,2,89.38888888888889,0.1111111111111111
Ellie Roebuck,21,1937,0,0,92.23809523809524,0.0
Carla Humphrey,21,1728,1,10,82.28571428571429,0.47619047619047616
Abigail Harrison,20,1650,12,7,82.5,0.35
Emma Bissell,18,1529,10,4,84.94444444444444,0.2222222222222222
Niamh Charles,20,1785,13,5,89.25,0.25
Florence Allen,16,1258,2,8,78.625,0.5
Faye Bryson,15,1263,8,4,84.2,0.26666666666666666
Aimee Palmer,15,1116,4,9,74.4,0.6
Laura Rafferty,14,1195,7,3,85.35714285714286,0.21428571428571427
Ella Jade Mastrantonio,15,1254,5,5,83.6,0.3333333333333333
Jemma Elizabeth Purfield,21,1949,0,0,92.80952380952381,0.0
Hannah Jayne Blundell,9,808,4,1,89.77777777777777,0.1111111111111111
Sophie Haywood,8,678,5,3,84.75,0.375
Amy West,6,524,4,1,87.33333333333333,0.16666666666666666
Lisa Weiß,21,1951,0,0,92.9047619047619,0.0
Alessia Russo,23,1965,7,13,85.43478260869566,0.5652173913043478
Mollie Green,17,1379,6,8,81.11764705882354,0.47058823529411764
Nicoline Sørensen,25,2079,9,8,83.16,0.32
Isobel Mary Christiansen,23,2034,0,5,88.43478260869566,0.21739130434782608
Rikke Læntver Sevecke,27,2393,1,4,88.62962962962963,0.14814814814814814
Denise O'Sullivan,22,2010,1,3,91.36363636363636,0.13636363636363635
Nora Heroum,12,994,6,4,82.83333333333333,0.3333333333333333
Laura Coombs,15,1355,9,3,90.33333333333333,0.2
Miralem Pjanić,50,4356,15,9,87.12,0.18
Miguel Ángel Garrido Cifuentes,1,59,0,1,59.0,1.0
Emiliano Ariel Rigoni,1,59,0,1,59.0,1.0
José Antonio Morente Oliva,1,92,1,0,92.0,0.0
Francisco António Machado Mota de Castro Trincão,25,2279,23,1,91.16,0.04
Lucas Ariel Boyé,2,163,1,1,81.5,0.5
Pere Milla Peña,1,71,0,1,71.0,1.0
Juan Francisco Martínez Modesto,6,530,3,1,88.33333333333333,0.16666666666666666
Sergino Dest,32,2610,7,17,81.5625,0.53125
Omenuke Mfulu,16,1454,13,2,90.875,0.125
Luis Miguel Sánchez Benítez,1,89,1,0,89.0,0.0
José Raúl Gutiérrez Parejo,1,92,0,0,92.0,0.0
Gonzalo Cacicedo Verdú,1,92,0,0,92.0,0.0
José Manuel Sánchez Guillén,1,89,0,0,89.0,0.0
Edgar Badía Guardiola,1,92,0,0,92.0,0.0
Pedro González López,49,3992,9,26,81.46938775510205,0.5306122448979592
Óscar Mingueza García,24,2018,4,7,84.08333333333333,0.2916666666666667
Jon Morcillo Conesa,1,92,1,0,92.0,0.0
Unai Vencedor Paris,2,157,0,1,78.5,0.5
Daniel Escriche Romero,1,59,0,1,59.0,1.0
Sergio Gómez Martín,2,163,1,1,81.5,0.5
Idrissa Doumbia,3,243,2,1,81.0,0.3333333333333333
Jaime Seoane Valenciano,2,163,1,1,81.5,0.5
Moriba Kourouma Kourouma,16,1392,10,5,87.0,0.3125
Denis Vavro,5,480,1,0,96.0,0.0
Pablo Maffeo Becerra,3,247,0,2,82.33333333333333,0.6666666666666666
David Ferreiro Quiroga,2,168,1,1,84.0,0.5
Rafael Mir Vicente,2,181,0,0,90.5,0.0
Javier Galán Gil,2,182,0,0,91.0,0.0
Jorge Pulido Mayoral,3,253,0,1,84.33333333333333,0.3333333333333333
Álvaro Fernández Llorente,2,179,0,0,89.5,0.0
Yunus Dimoara Musah,7,564,1,3,80.57142857142857,0.42857142857142855
Alejandro Blanco Sánchez,1,92,1,0,92.0,0.0
Gonçalo Manuel Ganchinho Guedes,8,678,1,4,84.75,0.5
Manuel Javier Vallejo Galván,1,92,1,0,92.0,0.0
Kang-In Lee,5,459,4,1,91.8,0.2
Mouctar Diakhaby,6,565,1,0,94.16666666666667,0.0
Uroš Račić,2,169,0,1,84.5,0.5
Tomas Franco Tavares,1,92,1,0,92.0,0.0
José Ignacio Peleteiro Ramallo,14,1098,5,3,78.42857142857143,0.21428571428571427
Rodrigo Andrés Battaglia,2,182,0,0,91.0,0.0
Daniel Gómez Alcón,2,184,1,0,92.0,0.0
Óscar Esau Duarte Gaitán,20,1789,1,2,89.45,0.1
Mickaël Malsa,2,183,1,0,91.5,0.0
Giorgi Kochorashvili,5,466,1,0,93.2,0.0
Jorge De Frutos Sebastián,2,175,0,1,87.5,0.5
Roberto Suárez Pier,4,360,3,0,90.0,0.0
Jon Ander Garrido Moracia,1,57,0,1,57.0,1.0
Jairo Izquierdo González,2,137,0,2,68.5,1.0
Alejandro Fernández Iglesias,3,276,2,0,92.0,0.0
Anthony Rubén Lozano Colón,2,186,1,0,93.0,0.0
Salvador Sánchez Ponce,1,61,0,1,61.0,1.0
Iván Alejo Peralta,2,189,2,0,94.5,0.0
Alberto Perea Correoso,3,202,0,3,67.33333333333333,1.0
Jens Jønsson,2,171,1,1,85.5,0.5
Marcos Mauro López Gutiérrez,2,122,0,1,61.0,0.5
Isaac Carcelén Valencia,2,179,0,0,89.5,0.0
Rafael Jiménez Jarque,2,180,0,0,90.0,0.0
Luis Alfonso Espino García,2,187,0,0,93.5,0.0
Jeremías Ledesma,2,188,0,0,94.0,0.0
Pedro Alcalá Guirado,1,94,1,0,94.0,0.0
Omobolaji Habeeb Adekanye,1,93,1,0,93.0,0.0
Yann Bodiger,23,1982,10,4,86.17391304347827,0.17391304347826086
Augusto Jorge Mateo Solari,1,90,1,0,90.0,0.0
Miguel Baeza Pérez,2,179,2,0,89.5,0.0
Hugo Sotelo,1,92,1,0,92.0,0.0
Iván Villar Martínez,2,187,0,0,93.5,0.0
Carlos Domínguez Cáceres,1,88,0,0,88.0,0.0
José Manuel Fontán Mondragón,1,31,0,1,31.0,1.0
Gabriel Veiga Novas,1,59,0,1,59.0,1.0
Emre Mor,2,151,1,1,75.5,0.5
Renato Fabrizio Tapia Cortijo,3,222,0,3,74.0,1.0
Saidy Janko,4,340,0,1,85.0,0.25
Marcos André de Sousa Mendonça,2,137,1,1,68.5,0.5
Rodrigo Sánchez Rodriguez,2,185,2,0,92.5,0.0
Álvaro Odriozola Arzallus,3,274,2,0,91.33333333333333,0.0
Éder Gabriel Militão,9,847,0,3,94.11111111111111,0.3333333333333333
Robert Navarro Muñoz,1,93,1,0,93.0,0.0
Modibo Sagnan,2,184,2,0,92.0,0.0
Martín Zubimendi Ibáñez,6,531,3,1,88.5,0.16666666666666666
Borja Sainz Eguskiza,1,90,1,0,90.0,0.0
Álvaro Juan Cruz Armada,1,92,1,0,92.0,0.0
Unai García Lugea,1,88,0,0,88.0,0.0
Juan Carlos Real Ruiz,1,89,1,0,89.0,0.0
Jesús Vallejo Lázaro,1,77,1,0,77.0,0.0
Luis Milla Manzanares,1,90,1,0,90.0,0.0
Luis Javier Suárez Charris,2,175,1,1,87.5,0.5
Alberto Soro Álvarez,1,88,1,0,88.0,0.0
Laureano Antonio Villa Suárez,1,93,1,0,93.0,0.0
João Pedro Neves Filipe,1,56,0,1,56.0,1.0
Shon Zalman Weissman,1,88,0,0,88.0,0.0
Nehuén Pérez,1,90,0,0,90.0,0.0
Aarón Escandell Banacloche,1,94,0,0,94.0,0.0
