player_name,goals,assists,shots,passes,successful_passes,tackles,interceptions,clearances,yellow_cards,red_cards,fouls,pass_accuracy
Gaëtan Charbonnier,4,1,22,581,412,0,12,7,0,0,23,0.7091222030981067
Nicolas Maurice-Belay,1,2,11,795,638,0,8,8,1,0,15,0.8025157232704403
Jérémy Clément,0,1,1,1310,1124,0,34,51,0,0,50,0.8580152671755725
Benoît Assou-Ekotto,0,0,11,1076,784,0,35,43,1,0,27,0.7286245353159851
Loïc Perrin,3,1,17,1268,1094,0,24,175,0,0,21,0.862776025236593
Stéphane Ruffier,0,0,0,1190,710,0,0,1,3,0,2,0.5966386554621849
Marcel Tisserand,1,0,10,1340,1008,0,40,183,0,0,45,0.7522388059701492
Uroš Spajić,0,0,5,438,346,0,13,66,0,0,17,0.7899543378995434
William Matheus da Silva,0,1,0,649,455,0,12,43,0,0,14,0.7010785824345146
Tongo Hamed Doumbia,1,1,32,983,821,0,22,30,3,0,45,0.8351983723296033
Adrien Regattin,1,3,33,949,638,0,19,11,1,0,25,0.672286617492097
Florentin Pogba,0,1,10,986,780,0,33,133,1,0,17,0.7910750507099391
Étienne Didot,0,2,13,1211,840,0,28,33,0,0,37,0.6936416184971098
Kévin Monnet-Paquet,2,2,44,777,545,0,14,14,1,0,26,0.7014157014157014
François Clerc,0,1,5,544,404,0,8,35,0,0,5,0.7426470588235294
Kévin Théophile-Catherine,1,1,7,1001,689,0,17,68,0,0,29,0.6883116883116883
Mauro Daniel Goicoechea Furia,0,0,0,246,118,0,0,0,0,0,1,0.4796747967479675
Jean-Daniel Akpa Akpro,1,4,20,1152,842,0,42,43,2,0,68,0.7309027777777778
Nolan Roux,9,2,59,513,333,0,8,23,0,0,42,0.6491228070175439
Ismaël Tiémoko Diomandé,0,0,5,359,303,0,12,16,0,0,18,0.8440111420612814
Yohan Mollo,0,0,1,21,16,0,2,0,0,0,0,0.7619047619047619
Óscar Guido Trejo,4,4,44,1321,943,0,17,8,1,0,59,0.7138531415594247
Alexis Blin,0,0,13,795,629,0,15,47,0,0,23,0.7911949685534592
Aleksandar Pešić,2,1,15,140,85,0,1,2,0,0,15,0.6071428571428571
Alexandre Lacazette,21,2,100,1105,833,0,6,5,1,0,56,0.7538461538461538
Henri Bedimo Nsamè,0,0,6,872,713,0,11,14,0,0,12,0.8176605504587156
Milan Biševac,1,0,2,750,662,0,25,80,0,0,16,0.8826666666666667
Rafael Pereira da Silva,1,2,12,1048,840,0,21,36,1,0,25,0.8015267175572519
Benjamin Lecomte,0,0,0,1277,731,0,0,1,0,0,1,0.572435395458105
Wesley Lautoa,0,0,5,518,426,0,21,70,0,0,10,0.8223938223938224
Benjamin Jeannot,7,1,64,674,497,0,8,16,0,0,41,0.7373887240356083
Walid Mesloub,1,4,22,1657,1320,0,12,19,1,0,35,0.7966203983101992
Mehdi Mostefa Sbaa,0,0,9,967,753,0,22,47,2,0,41,0.7786970010341262
François Bellugou,0,1,3,1361,1165,0,43,55,0,0,42,0.8559882439382807
Lamine Gassama,0,1,0,1615,1264,0,57,81,1,1,37,0.7826625386996904
Benjamin Moukandjo Bilé,13,2,57,696,494,0,9,14,0,0,32,0.7097701149425287
Arnold Mvuemba,0,0,4,284,262,0,1,1,0,0,7,0.9225352112676056
Jérémy Morel,0,1,9,1665,1326,0,26,90,0,0,20,0.7963963963963964
Maxime Barthelmé,0,4,20,659,467,0,13,10,0,0,23,0.708649468892261
Romain Philippoteaux,0,3,14,607,422,0,17,9,0,0,29,0.6952224052718287
Sibiri Alain Traoré,0,0,1,29,19,0,1,0,0,0,0,0.6551724137931034
Rachid Ghezzal,8,7,55,1007,713,0,18,6,0,0,28,0.7080436941410129
Baptiste Guillaume,0,0,10,128,74,0,7,12,0,0,8,0.578125
Bakary Adama Soumaoro,1,0,13,980,837,0,32,131,0,0,30,0.8540816326530613
Wallace Fortuna dos Santos,1,0,13,995,762,0,34,126,0,0,37,0.7658291457286432
Soualiho Meïté,0,0,1,25,17,0,0,1,0,0,2,0.68
Moustapha Bayal Sall,3,0,14,1207,971,0,18,173,1,0,39,0.8044739022369511
Diego Armando Valentin Contento,2,0,13,1261,976,0,36,70,2,0,19,0.7739888977002379
Jérôme Prior,0,0,0,379,207,0,0,0,0,0,0,0.5461741424802111
Jean-Christophe Bahebeck,1,0,27,268,171,0,5,7,0,0,13,0.6380597014925373
Isaac Kiese Thelin,0,0,6,85,51,0,1,2,0,0,10,0.6
Benjamin Corgnet,1,1,11,264,160,0,6,7,0,0,18,0.6060606060606061
Jean Pierre Nsamé,0,0,1,22,15,0,0,2,0,0,4,0.6818181818181818
Oswaldo Augusto Vizcarrondo Araújo,0,0,12,1076,802,0,26,182,2,0,37,0.7453531598513011
Férébory Doré,0,0,11,192,146,0,9,7,0,0,23,0.7604166666666666
Mathieu Valbuena,1,5,41,1319,1033,0,4,2,2,0,31,0.7831690674753601
Mamadou Samassa,0,0,0,31,16,0,0,0,0,0,0,0.5161290322580645
Brou Benjamin Angoua,1,0,4,480,371,0,18,79,1,0,22,0.7729166666666667
Jimmy Briand,7,8,65,1061,739,0,8,19,1,0,42,0.6965127238454288
Gnaly Maxwell Cornet,8,1,30,543,380,0,9,7,2,0,27,0.6998158379373849
Chris Mavinga,0,0,9,658,523,0,21,66,1,0,24,0.7948328267477204
Mahamane El-Hadj Traoré,2,2,8,263,230,0,5,8,0,0,10,0.8745247148288974
Jonathan Correia Da Fonseca,0,0,0,159,138,0,5,6,0,0,2,0.8679245283018868
Denis Petrić,0,0,0,325,187,0,0,1,0,0,0,0.5753846153846154
Stéphane Darbion,1,1,31,906,685,0,15,8,0,0,24,0.7560706401766004
Thiago Xavier Rodrigues Corrêa,2,0,13,452,352,0,16,67,1,0,33,0.7787610619469026
Valentin Eysseric,6,4,39,967,655,0,16,11,0,0,44,0.6773526370217167
Albert Rafetraniaina,0,0,0,1,0,0,0,0,0,0,1,0.0
Jacques François Moubandje,0,0,4,1131,790,0,27,74,1,0,20,0.6984969053934571
Pavle Ninkov,0,1,1,268,188,0,11,18,0,0,8,0.7014925373134329
Chaker Alhadhur,0,0,1,397,322,0,28,12,0,0,16,0.8110831234256927
Wergiton do Rosário Calmon,0,2,12,937,719,0,43,71,0,0,30,0.767342582710779
Vitorino Hilton da Silva,1,1,23,1597,1176,0,61,193,1,0,31,0.736380713838447
Djamel Bakar,0,0,6,66,48,0,0,1,0,0,4,0.7272727272727273
Nicolas Alexis Julio N'Koulou Ndoubena,0,0,15,1739,1529,0,62,190,0,0,36,0.8792409430707303
"David N""Gog",3,0,20,226,150,0,2,5,0,0,23,0.6637168141592921
Florian Marange,0,1,2,950,701,0,24,80,0,0,27,0.7378947368421053
Didier Ndong Ibrahim,2,0,33,1757,1523,0,51,54,0,0,80,0.8668184405236198
Mathieu Peybernes,0,0,0,782,559,0,43,118,1,0,12,0.7148337595907929
Abdul Majeed Waris,11,3,55,379,291,0,3,2,1,0,19,0.7678100263852242
Thomas Vincensini,0,0,0,47,18,0,0,0,0,0,0,0.3829787234042553
Moryké Fofana,0,0,0,61,52,0,1,0,1,0,2,0.8524590163934426
Yassine Jebbour,0,0,0,73,52,0,0,7,0,0,4,0.7123287671232876
Marvin Gakpa,0,0,1,38,31,0,1,0,0,0,0,0.8157894736842105
Roderic Filippi,2,0,15,785,622,0,52,144,3,0,31,0.7923566878980892
Jacques Zoua Daogari,4,3,48,764,588,0,3,10,0,0,32,0.7696335078534031
Clément Maury,0,1,0,1271,753,0,0,1,1,0,0,0.5924468922108576
Ezequiel Iván Lavezzi,2,0,13,255,199,0,1,0,0,0,6,0.7803921568627451
Jonathan Ligali,0,0,0,165,91,0,0,0,0,0,1,0.5515151515151515
Jérôme Roussillon,3,2,16,1406,1084,0,30,54,2,0,24,0.7709815078236131
Jesper Hansen,0,0,0,114,47,0,0,0,0,0,0,0.41228070175438597
Maxime Baca,0,0,0,74,51,0,6,12,0,0,1,0.6891891891891891
Julien Bègue,0,0,2,17,8,0,0,0,0,0,1,0.47058823529411764
Lassana Coulibaly,1,0,12,385,293,0,11,20,0,0,26,0.7610389610389611
Fallou Diagne,5,0,17,943,754,0,32,108,1,0,33,0.799575821845175
Mapou Yanga-Mbiwa,2,0,7,1719,1528,0,45,98,0,0,33,0.8888888888888888
Mehdi Zeffane,2,1,14,483,380,0,19,9,1,0,8,0.7867494824016563
Cheikh M''Bengue,0,0,5,1195,994,0,32,62,0,0,35,0.8317991631799163
Jaba Kankava,0,1,11,1219,994,0,41,64,1,0,47,0.815422477440525
Johny Placide,0,0,0,545,300,0,0,0,0,0,0,0.5504587155963303
Rémi Gomis,0,0,5,685,593,0,16,21,0,0,26,0.8656934306569343
Guy Adolphe N''Gosso Massouma,0,0,0,55,46,0,0,5,0,0,2,0.8363636363636363
Goran Karanović,1,0,6,77,56,0,1,1,0,0,6,0.7272727272727273
Syam Ben Youssef,3,1,6,550,403,0,31,128,0,0,29,0.7327272727272728
Jérémy Pied,0,3,21,2191,1672,0,58,115,0,0,45,0.7631218621633957
Wallyson Teixeira Mallmann,0,2,15,501,411,0,6,7,0,0,22,0.8203592814371258
Jeff Louis,1,0,20,185,142,0,3,7,0,0,20,0.7675675675675676
Alexandre Mendy,1,0,10,135,99,0,1,7,0,0,11,0.7333333333333333
Farès Bahlouli,1,0,6,102,74,0,2,1,1,0,12,0.7254901960784313
Tiemoué Bakayoko,1,0,16,760,641,0,30,29,0,0,36,0.843421052631579
Adama Traoré,0,1,11,246,208,0,8,3,0,0,10,0.8455284552845529
Almamy Touré,3,2,10,464,330,0,11,39,0,0,14,0.7112068965517241
Steeve Yago,0,0,1,728,589,0,33,63,0,0,27,0.8090659340659341
Lacina Traoré,3,1,18,196,107,0,1,10,0,0,35,0.5459183673469388
Pierre-Yves Polomat,0,0,5,556,421,0,21,35,0,0,13,0.7571942446043165
Florent Chaigneau,0,0,0,61,30,0,0,0,0,0,0,0.4918032786885246
Neal Maupay,1,2,14,123,87,0,1,1,1,0,20,0.7073170731707317
Jonathan Brison,0,0,1,264,208,0,6,16,0,0,9,0.7878787878787878
Javier Manquillo Gaitán,0,1,7,1823,1470,0,47,88,2,0,31,0.8063631376851343
Lassana Diarra,1,1,11,1524,1300,0,28,34,0,0,78,0.8530183727034121
Rémy Cabella,5,2,51,1643,1382,0,16,5,2,0,45,0.8411442483262325
Quentin Othon,1,0,3,351,269,0,10,20,0,0,2,0.7663817663817664
Brayan Andrés Perea Vargas,0,0,6,132,90,0,0,7,0,0,24,0.6818181818181818
Enzo Crivelli,3,4,27,372,269,0,5,15,2,0,43,0.7231182795698925
Marko Baša,0,0,15,633,559,0,15,67,0,0,15,0.8830963665086888
Milan Gajić,1,0,2,289,205,0,5,16,0,0,4,0.7093425605536332
Kévin Soni,0,0,1,24,17,0,1,2,0,0,6,0.7083333333333334
Jussiê Ferreira Vieira,0,0,2,206,171,0,3,2,0,0,8,0.8300970873786407
Reynald Lemaître,0,0,1,221,131,0,5,17,0,0,5,0.5927601809954751
Christophe Jallet,1,5,20,1572,1319,0,21,57,2,0,21,0.839058524173028
Pierrick Capelle,4,0,27,568,426,0,30,12,0,0,35,0.75
William Jean Rémy,0,1,15,1274,991,0,34,76,1,0,38,0.7778649921507065
Quentin Cornette,0,0,4,40,27,0,4,0,0,0,6,0.675
Ronny Rodelin,10,2,76,1166,730,0,27,39,0,0,21,0.6260720411663808
Abdou Kader Mangane,1,1,15,1006,753,0,40,178,1,0,38,0.7485089463220675
Issiar Dia,0,0,6,124,82,0,0,0,0,0,2,0.6612903225806451
Antoine Conte,0,0,9,532,416,0,15,38,1,0,19,0.7819548872180451
Atila Turan,2,0,13,341,230,0,11,19,0,0,8,0.6744868035190615
Rafidine Abdullah,1,0,6,424,358,0,14,13,1,0,26,0.8443396226415094
Paul-Georges Ntep de Madiba,2,3,21,416,266,0,1,5,0,0,8,0.6394230769230769
Zlatan Ibrahimović,50,20,231,2014,1546,0,13,45,1,0,75,0.7676266137040715
Pablo Nascimento Castro,1,0,9,657,536,0,24,109,1,0,19,0.8158295281582952
Abdoulaye Traoré,0,0,2,242,206,0,5,2,0,0,7,0.8512396694214877
Yassine Benzia,5,0,37,434,304,0,9,9,2,0,41,0.7004608294930875
Stopilla Sunzu,1,0,10,580,481,0,18,89,0,0,25,0.8293103448275863
Aldo Kalulu Kyatengwa,2,0,5,65,51,0,2,1,0,0,1,0.7846153846153846
Dušan Veškovac,0,0,1,506,441,0,19,80,0,0,8,0.8715415019762845
Jordan Leborgne,0,1,8,241,175,0,10,8,0,0,7,0.7261410788381742
Babacar Gueye,1,2,14,181,135,0,0,7,0,0,9,0.7458563535911602
Yann Jouffre,2,5,38,1329,1061,0,15,10,0,0,18,0.7983446200150489
Olivier Auriac,0,0,2,223,189,0,5,11,0,0,10,0.8475336322869955
Mustapha Yatabaré,4,1,33,469,337,0,5,6,1,0,40,0.7185501066098081
Robert Berič,3,0,16,171,124,0,0,5,0,0,11,0.7251461988304093
Ricardo Domingos Barbosa Pereira,0,4,4,1742,1413,0,54,74,1,0,30,0.8111366245694603
Mickaël Le Bihan,1,1,7,49,38,0,0,0,0,0,1,0.7755102040816326
Paulin Puel,0,0,2,62,44,0,2,0,0,0,1,0.7096774193548387
Lorik Agim Cana,0,0,9,763,601,0,20,120,1,0,24,0.7876802096985583
Abdoulaye Diallo,0,0,0,169,128,0,0,0,0,0,0,0.757396449704142
Maxime Dupé,0,0,0,293,188,0,0,0,0,0,0,0.6416382252559727
Youssouf Sabaly,2,1,17,2115,1648,0,50,102,0,0,65,0.7791962174940898
Romain Danzé,0,3,6,1033,795,0,26,73,0,0,15,0.7696030977734754
Axel Ngando,2,1,14,533,427,0,11,6,0,0,29,0.801125703564728
Paolo De Ceglie,0,0,3,155,119,0,6,5,0,0,8,0.7677419354838709
Jérémie Bréchet,0,0,1,845,704,0,28,91,0,0,10,0.8331360946745562
Fábio Alexandre da Silva Coentrão,3,2,10,784,583,0,17,32,2,0,25,0.7436224489795918
Mike Maignan,0,0,0,257,200,0,0,1,0,0,0,0.7782101167315175
Gilles Cioni,0,0,3,683,458,0,27,42,0,0,16,0.6705710102489019
Florian Raspentino,1,0,8,121,77,0,4,4,2,0,14,0.6363636363636364
Gregory van der Wiel,2,3,8,1113,962,0,30,23,0,0,18,0.8643306379155435
Diego Rigonato Rodrigues,3,3,36,728,447,0,16,17,0,0,40,0.614010989010989
Calvin Anele Ngcongca,0,0,4,699,581,0,30,101,0,0,8,0.8311874105865522
Marcos Paulo Mesquita Lopes,2,2,28,295,215,0,5,3,0,0,11,0.7288135593220338
Zargo Touré,4,0,11,1084,941,0,34,177,1,0,21,0.8680811808118081
Gabriel Boschilia,0,0,2,67,52,0,1,0,0,0,1,0.7761194029850746
Kévin Malcuit,0,1,2,333,224,0,12,22,0,0,14,0.6726726726726727
Jules Iloki,1,1,18,421,285,0,8,5,0,0,24,0.6769596199524941
Mauricio Aníbal Isla Isla,2,1,8,1423,1186,0,34,35,0,0,20,0.8334504567814477
Laurent Dos Santos,0,0,1,266,171,0,10,29,0,0,8,0.6428571428571429
Odaïr Junior Lopes Fortes,0,0,7,242,171,0,4,4,0,0,7,0.7066115702479339
Mohamed Fofana,0,1,3,378,323,0,22,66,0,0,8,0.8544973544973545
Arnold Bouka Moutou,2,0,8,571,394,0,22,33,0,0,10,0.6900175131348512
Charles Diers,1,0,7,191,142,0,6,8,0,0,2,0.743455497382199
Mickaël Tacalfred,0,0,4,597,491,0,22,52,0,0,19,0.8224455611390284
Jaroslav Plašil,3,3,21,1295,1090,0,19,33,2,0,24,0.8416988416988417
Louis Poggi,0,1,10,153,87,0,7,12,0,0,5,0.5686274509803921
Jean Carlos Francisco Deza Sánchez,0,0,4,76,55,0,1,0,0,0,3,0.7236842105263158
Wilfried Moimbé,0,1,8,652,449,0,34,46,0,0,22,0.6886503067484663
Lindsay Rose,0,0,6,462,366,0,14,71,0,0,14,0.7922077922077922
Youssef Ben Ali,0,0,0,13,10,0,0,0,0,0,0,0.7692307692307693
Laurent Pionnier,0,0,0,682,383,0,0,1,0,0,1,0.5615835777126099
Pape Abdou Paye,0,0,2,370,286,0,9,29,0,0,9,0.772972972972973
Rolando Jorge Pires da Fonseca,1,0,7,925,800,0,37,89,0,0,17,0.8648648648648649
Gaël Angoula,0,0,2,556,408,0,25,32,1,0,16,0.7338129496402878
Marvin Martin,0,1,5,234,181,0,5,3,0,0,6,0.7735042735042735
Ellyes Joris Skhiri,2,0,9,858,743,0,32,35,0,0,31,0.865967365967366
Ali Nadhoim Ahamada,0,0,0,122,61,0,0,0,0,0,0,0.5
Franck Hery,0,0,0,119,96,0,6,12,0,0,1,0.8067226890756303
Adam Ounas,5,2,46,515,353,0,11,5,1,0,24,0.6854368932038835
Alassane Touré,1,0,7,504,376,0,17,18,1,0,26,0.746031746031746
Julien Cardy,0,0,5,250,179,0,10,13,0,0,13,0.716
Zinédine Machach,1,1,8,398,307,0,6,5,0,0,36,0.7713567839195979
Alexandre Raineau,0,0,0,188,139,0,5,27,0,0,8,0.7393617021276596
Rémi Mulumba,0,0,4,96,78,0,3,3,0,0,12,0.8125
Yoan Cardinale,0,0,0,716,491,0,0,0,3,0,0,0.6857541899441341
Juan Fernando Quintero Paniagua,2,4,25,847,664,0,4,3,0,0,2,0.7839433293978748
Ludovic Lamine Sané,0,0,3,526,439,0,11,47,2,0,9,0.8346007604562737
Rodrigue Casimir Ninga,7,4,43,578,422,0,18,7,0,0,59,0.7301038062283737
Saïdi Ntibazonkiza,1,0,21,162,104,0,5,2,0,0,12,0.6419753086419753
Yaw Yeboah,0,0,0,41,27,0,1,0,0,0,2,0.6585365853658537
Erin Jorge Gomes Pinheiro,0,0,1,6,3,0,1,1,0,0,1,0.5
Mouhamadou Dabo,0,0,6,544,442,0,12,45,0,0,20,0.8125
Romain Genevois,1,0,1,707,609,0,23,47,1,0,13,0.8613861386138614
Alexis Alégué Elandi,1,0,3,22,16,0,0,1,0,0,2,0.7272727272727273
Niklas Hult,1,0,5,452,344,0,21,17,0,0,17,0.7610619469026548
Nicole Billa,1,0,9,88,61,0,1,1,0,0,2,0.6931818181818182
Sarah Puntigam,0,1,8,151,107,0,5,7,0,0,4,0.7086092715231788
Carina Wenninger,0,0,1,165,125,0,4,18,0,0,2,0.7575757575757576
Sarah Zadrazil,0,0,2,139,106,0,6,6,0,0,5,0.762589928057554
Barbara Dunst,0,0,12,106,54,0,6,4,0,0,2,0.5094339622641509
Laura Feiersinger,0,0,4,115,88,0,7,1,0,0,6,0.7652173913043478
Laura Wienroither,0,0,0,130,90,0,6,8,0,0,5,0.6923076923076923
Verena Hanshaw,0,1,3,206,120,0,8,11,0,0,2,0.5825242718446602
Katharina Naschenweng,1,0,4,24,13,0,1,1,0,0,1,0.5416666666666666
Julia Hickelsberger Füller,0,0,10,55,27,0,2,0,1,0,4,0.4909090909090909
Marina Georgieva,0,0,2,73,58,0,2,8,0,0,1,0.7945205479452054
Marie Therese Höbinger,0,0,1,34,22,0,0,0,0,0,1,0.6470588235294118
Jacqueline Burns,0,0,0,154,106,0,0,1,0,0,0,0.6883116883116883
Julie Nelson,1,0,1,85,54,0,4,13,0,0,3,0.6352941176470588
Nadine Caldwell,0,0,0,18,14,0,0,0,0,0,1,0.7777777777777778
Abbie Magee,0,0,0,38,27,0,4,2,0,0,0,0.7105263157894737
Julie Blakstad,1,0,1,143,112,0,9,16,0,0,8,0.7832167832167832
Demi Vance,0,0,0,87,46,0,6,5,0,0,5,0.5287356321839081
Anja Sønstevold,0,0,0,97,76,0,2,4,0,0,0,0.7835051546391752
Sarah Cathryn Ann Robson,0,0,0,79,56,0,10,20,0,0,3,0.7088607594936709
Kelsie Burrows,0,0,0,27,22,0,0,2,0,0,0,0.8148148148148148
Ada Stolsmo Hegerberg,2,1,22,147,95,0,1,9,0,0,5,0.6462585034013606
Lauren Wade,0,0,8,35,21,0,4,1,0,0,2,0.6
Guro Pettersen,0,0,0,76,59,0,0,0,0,0,0,0.7763157894736842
Marissa Callaghan,0,0,1,28,22,0,2,4,0,0,0,0.7857142857142857
Tuva Hansen,0,0,3,535,425,0,20,23,0,0,5,0.794392523364486
Kirsty McGuinness,0,0,2,27,10,0,1,2,0,0,4,0.37037037037037035
Guro Bergsvand,0,0,0,120,108,0,5,14,0,0,1,0.9
Emily Wilson,0,0,0,6,6,0,1,0,0,0,1,1.0
Caitlin Mcguinness,0,0,0,3,3,0,0,0,0,0,1,1.0
Anna Langås Jøsendal,0,0,2,13,10,0,0,1,0,0,0,0.7692307692307693
Esther Gonzalez Rodríguez,6,0,48,176,143,0,3,3,0,0,9,0.8125
Anna Åsa Olivia Westerlund,0,1,0,69,53,0,3,11,0,0,0,0.7681159420289855
Linda Sällström,1,0,7,74,50,0,0,1,0,0,5,0.6756756756756757
Irene Guerrero Sanmartín,0,0,6,115,89,0,5,3,0,0,3,0.7739130434782608
Tuija Annika Hyyrynen,0,0,0,19,11,0,1,3,0,0,0,0.5789473684210527
Eveliina Summanen,0,1,4,309,224,0,5,16,0,0,9,0.7249190938511327
Elli Pikkujämsä,0,0,0,103,71,0,8,11,0,0,3,0.6893203883495146
Ria Öling,0,0,6,140,98,0,2,7,0,0,6,0.7
Sanni Maija Franssi,0,0,3,79,58,0,0,1,0,0,4,0.7341772151898734
Adelina Engman,0,0,1,23,13,0,1,3,0,0,0,0.5652173913043478
Emmi Alanen,0,0,1,130,107,0,5,4,0,0,4,0.823076923076923
Essi Sainio,0,0,0,58,40,0,5,5,0,0,1,0.6896551724137931
Laia Aleixandri López,0,0,3,424,396,0,7,13,0,0,7,0.9339622641509434
Sheila García Gómez,0,0,2,123,108,0,3,3,0,0,2,0.8780487804878049
Natalia Kuikka,1,0,5,305,242,0,14,33,0,0,1,0.7934426229508197
Athenea del Castillo Belvide,2,2,15,187,137,0,6,2,0,0,17,0.732620320855615
Marta Cardona De Miguel,1,0,5,39,28,0,0,1,0,0,2,0.717948717948718
Claudia Pina Medina,2,2,19,231,173,0,1,1,0,0,3,0.7489177489177489
Olga Ahtinen,0,0,2,41,27,0,2,1,0,0,1,0.6585365853658537
Jenny Danielsson,0,0,1,6,4,0,0,0,0,0,0,0.6666666666666666
Sofie Junge Pedersen,0,0,1,117,82,0,7,4,0,0,3,0.7008547008547008
Felicitas Rauch,0,1,4,381,303,0,12,11,0,0,8,0.7952755905511811
Signe Kallesøe Bruun,1,0,14,80,49,0,2,1,0,0,8,0.6125
Sanne Troelsgaard-Nielsen,1,0,4,109,73,0,7,4,0,0,6,0.6697247706422018
Janni Thomsen,1,0,13,278,168,0,14,15,0,0,10,0.60431654676259
Rikke Marie Madsen,0,0,6,117,74,0,4,0,0,0,6,0.6324786324786325
Katrine Veje,0,1,4,623,451,0,16,32,0,0,10,0.723916532905297
Stine Ballisager Pedersen,0,0,0,454,375,0,8,49,0,0,3,0.8259911894273128
Merle Frohms,0,0,0,301,246,0,0,0,0,0,0,0.8172757475083057
Lene Christensen,0,0,0,202,136,0,0,0,0,0,0,0.6732673267326733
Sofie Svava,0,0,0,34,21,0,3,1,0,0,3,0.6176470588235294
Nadia Nadim,0,0,9,61,42,0,1,1,0,0,6,0.6885245901639344
Lena Lattwein,1,0,3,121,91,0,0,1,0,0,4,0.7520661157024794
Jule Brand,2,2,18,300,208,0,6,8,0,0,20,0.6933333333333334
Mille Gejl Jensen,0,1,1,33,23,0,0,0,0,0,0,0.696969696969697
Simone Boye-Sørensen,0,0,2,293,238,0,4,30,0,0,3,0.8122866894197952
Kathrine Møller Kühl,0,0,6,209,164,0,4,12,0,0,8,0.784688995215311
Sydney Lohmann,0,1,2,85,58,0,0,6,0,0,3,0.6823529411764706
Sandy Mändly,0,0,1,85,57,0,5,2,0,0,3,0.6705882352941176
Joana Filipa Gaspar Silva Marchão,0,0,5,294,217,0,9,11,0,0,0,0.7380952380952381
Carole da Silva Costa,1,1,8,374,310,0,13,30,0,0,3,0.8288770053475936
Diana Catarina Ribeiro Gomes,2,0,6,352,257,0,16,30,0,0,9,0.7301136363636364
Catarina Amado,0,0,0,271,194,0,14,18,1,0,4,0.7158671586715867
Ana Borges,0,0,0,357,270,0,22,14,1,0,17,0.7563025210084033
Andreia Alexandra Norton,0,0,7,236,171,0,10,7,0,0,19,0.7245762711864406
Coumba Sow,1,0,10,230,161,0,5,12,0,0,13,0.7
Ana-Maria Crnogorčević,3,2,25,500,336,0,11,24,0,0,16,0.672
Géraldine Reuteler,2,0,16,418,330,0,21,10,0,0,7,0.7894736842105263
Eseosa Aigbogun,0,0,0,331,241,0,15,16,0,0,10,0.7280966767371602
Jéssica da Silva,1,0,14,138,88,0,8,0,0,0,8,0.6376811594202898
Gaëlle Thalmann,0,0,0,280,219,0,0,0,0,0,0,0.7821428571428571
Viola Calligaris,0,0,0,310,238,0,15,28,0,0,9,0.7677419354838709
Dolores Isabel Jacome Silva,0,1,2,159,125,0,3,7,0,0,1,0.7861635220125787
Rahel Kiwic,1,0,2,49,41,0,2,1,0,0,0,0.8367346938775511
Inês Teixeira Pereira,0,0,0,139,87,0,0,1,1,0,0,0.6258992805755396
Tatiana Vanessa Ferreira Pinto,0,1,6,319,259,0,6,11,0,0,9,0.8119122257053292
Lara Marti,0,0,0,10,5,0,1,0,0,0,1,0.5
Francisca Ramos Ribeiro Nazareth Sousa,1,1,10,223,174,0,3,3,0,0,4,0.7802690582959642
Telma Raquel Velosa Encarnação,2,1,11,59,35,0,0,2,0,0,1,0.5932203389830508
Fátima Alexandra Figueira Pinto,0,0,7,159,119,0,7,8,1,0,10,0.7484276729559748
Gun Nathalie Björn,1,0,21,971,770,0,18,55,0,0,17,0.7929969104016478
Amanda Ilestedt,4,0,13,690,567,0,19,63,0,0,8,0.8217391304347826
Lynn Wilms,0,1,3,323,234,0,5,22,0,0,10,0.7244582043343654
Aniek Nouwen,0,0,0,103,77,0,3,19,0,0,4,0.7475728155339806
Ingrid Filippa Angeldal,4,0,35,670,460,0,13,12,0,0,16,0.6865671641791045
Daphne van Domselaar,0,0,0,387,300,0,0,0,0,0,0,0.7751937984496124
Marisa Christiane Wilhelmina Olislagers,0,0,0,77,64,0,0,3,0,0,0,0.8311688311688312
Johanna Rytting-Kaneryd,0,2,11,415,294,0,14,6,0,0,11,0.708433734939759
Hanna Ulrika Bennison,2,0,3,145,100,0,4,6,0,0,3,0.6896551724137931
Victoria Pelova,3,3,12,423,328,0,16,7,0,0,9,0.7754137115839244
Marie-Antoinette Katoto,3,2,12,68,55,0,0,3,0,0,1,0.8088235294117647
Sandie Toletti,1,1,8,470,386,0,17,18,0,0,14,0.8212765957446808
Aïssatou Tounkara,0,0,1,100,88,0,4,6,0,0,1,0.88
Arianna Caruso,3,0,23,290,216,0,8,11,0,0,7,0.7448275862068966
Sakina Karchaoui,3,4,12,787,612,0,24,22,1,0,13,0.7776365946632783
Pauline Peyraud Magnin,0,0,0,380,279,0,0,0,1,0,0,0.7342105263157894
Martina Rosucci,0,0,1,115,96,0,6,4,0,0,1,0.8347826086956521
Flaminia Simonetti,0,0,3,118,94,0,4,0,0,0,2,0.7966101694915254
Melvine Malard,2,0,11,144,112,0,3,2,0,0,6,0.7777777777777778
Martina Piemonte,1,0,9,65,42,0,0,6,0,0,4,0.6461538461538462
Ouleymata Sarr,0,0,7,32,24,0,1,0,0,0,1,0.75
Selma Bacha,0,2,28,581,440,0,23,15,0,0,9,0.7573149741824441
Lucia Di Guglielmo,0,1,7,371,278,0,10,19,0,0,8,0.7493261455525606
Sandy Baltimore,2,0,10,155,124,0,1,2,0,0,7,0.8
Berglind Björg Þorvaldsdóttir,1,0,4,38,31,0,2,0,0,0,6,0.8157894736842105
Sara Björk Gunnarsdóttir,0,0,4,57,46,0,4,4,0,0,2,0.8070175438596491
