player_name,goals,assists,shots,passes,successful_passes,tackles,interceptions,clearances,yellow_cards,red_cards,fouls,pass_accuracy,matches_played,total_minutes,sub_on,sub_off,minutes_per_match,early_sub_rate,goal_contribution,goal_contribution_per_match,shot_conversion_rate,attack_volume,defensive_actions,defensive_actions_per_match,discipline_score,discipline_per_match,availability_score,substitution_impact,actions_total,actions_per_match,injury_proxy_score,attack_index,defense_index,impact_score,availability_ratio,minutes_variability,absence_rate,fatigue_index,injury_risk_score,sentiment_compound,positive_ratio,negative_ratio,neutral_ratio,hype_score
Abdoulaye Sadio Diallo,2.0,2.0,16.0,380.0,290.0,0.0,6.0,10.0,0.0,0.0,19.0,0.7631578947368421,15,1131,6,9,75.4,0.6,4.0,0.2666666666666666,0.125,396.0,16.0,1.0666666666666669,9.5,0.6333333333333333,75.4,0.4,412.0,27.466666666666665,0.1622222222222222,28.375,1.5,105.11277777777778,0.8377777777777777,0.0,0.9735449735449736,0.6464333333333334,0.199028941867843,-0.03513999999999999,0.1,0.3,0.6,-0.13513999999999998
Abdoulaye Seck,1.0,0.0,5.0,61.0,53.0,0.0,0.0,5.0,0.0,0.0,1.0,0.8688524590163934,2,186,1,0,93.0,0.0,1.0,0.5,0.2,66.0,5.0,2.5,0.5,0.25,93.0,0.5,71.0,35.5,0.0,37.1,4.75,134.85,1.0333333333333334,0.0,0.9964726631393298,1.2686,0.1074888724681206,-0.16526999999999997,0.1,0.5,0.4,-0.46526999999999996
Abdoulaye Touré,0.0,0.0,2.0,178.0,147.0,0.0,6.0,6.0,0.0,0.0,7.0,0.8258426966292135,6,559,3,0,93.16666666666669,0.0,0.0,0.0,0.0,180.0,12.0,2.0,3.5,0.5833333333333334,93.16666666666669,0.5,192.0,32.0,0.0,32.0,3.4166666666666665,128.58333333333334,1.0351851851851852,1.4210854715202004e-14,0.9894179894179894,1.0559,0.1160783935214282,-0.0703,0.2,0.4,0.4,-0.0703
Abdoulaye Traoré,0.0,0.0,2.0,242.0,206.0,0.0,5.0,2.0,0.0,0.0,7.0,0.8512396694214877,10,856,6,3,85.6,0.3,0.0,0.0,0.0,244.0,7.0,0.7,3.5,0.35,85.6,0.6,251.0,25.1,0.0488888888888888,25.1,1.0499999999999998,111.70111111111112,0.9511111111111112,0.0,0.982363315696649,0.4356,0.1049809253612788,-0.008970000000000006,0.2,0.2,0.6,0.19103
Abdu Conté,0.0,0.0,0.0,86.0,69.0,0.0,2.0,1.0,0.0,0.0,1.0,0.8023255813953488,2,162,0,1,81.0,0.5,0.0,0.0,0.0,86.0,3.0,1.5,0.5,0.25,81.0,0.0,89.0,44.5,0.0999999999999999,44.5,2.75,128.15,0.9,0.0,0.9964726631393298,0.7662,0.1571604658927105,-0.09638,0.0,0.3,0.7,-0.39637999999999995
Abdul Fatawu Issahaku,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,98,1,0,98.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.0,1.0,0.0,0.0,0.0,0.0,0.0,98.0,1.0888888888888888,0.0,0.998236331569665,0.0098,5.696283649608924e-05,0.040910000000000016,0.3,0.2,0.5,0.44090999999999997
Abdul Hakku Nediyodath,0.0,0.0,0.0,30.0,26.0,0.0,1.0,2.0,0.0,0.0,0.0,0.8666666666666667,1,94,1,0,94.0,0.0,0.0,0.0,0.0,30.0,3.0,3.0,0.0,0.0,94.0,1.0,33.0,33.0,0.0,33.0,6.0,133.0,1.0444444444444445,0.0,0.998236331569665,1.5094,0.1068337998484155,-0.012509999999999993,0.2,0.3,0.5,0.08749000000000004
Abdul Majeed Waris,11.0,3.0,55.0,379.0,291.0,0.0,3.0,2.0,1.0,0.0,19.0,0.7678100263852242,21,1750,1,5,83.33333333333333,0.238095238095238,14.0,0.6666666666666666,0.2,434.0,5.0,0.238095238095238,10.5,0.5,83.33333333333333,0.0476190476190476,439.0,20.904761904761905,0.074074074074074,22.83809523809524,-0.0238095238095238,106.07354497354495,0.925925925925926,0.0,0.962962962962963,0.294047619047619,0.1003532976773101,-0.040679999999999994,0.2,0.2,0.6,0.15932000000000002
Abdul Rabeeh,0.0,0.0,0.0,19.0,10.0,0.0,1.0,2.0,0.0,0.0,1.0,0.5263157894736842,3,238,2,1,79.33333333333333,0.3333333333333333,0.0,0.0,0.0,19.0,3.0,1.0,0.5,0.1666666666666666,79.33333333333333,0.6666666666666666,22.0,7.333333333333333,0.1185185185185184,7.333333333333333,1.8333333333333333,88.38148148148149,0.8814814814814815,0.0,0.9947089947089948,0.5238,0.1128697507823159,-0.03064,0.2,0.2,0.6,0.16936
Abdul Rahman Baba,0.0,1.0,6.0,754.0,594.0,0.0,26.0,41.0,0.0,0.0,26.0,0.7877984084880637,18,1594,5,3,88.55555555555556,0.1666666666666666,1.0,0.0555555555555555,0.0,760.0,67.0,3.7222222222222223,13.0,0.7222222222222222,88.55555555555556,0.2777777777777778,827.0,45.94444444444444,0.0160493827160493,46.05555555555556,6.722222222222222,141.31728395061728,0.9839506172839506,0.0,0.9682539682539684,2.020511111111112,0.2206715672287175,-0.07446,0.0,0.3,0.7,-0.37446
Abdulaziz Hatem Mohammed Abdullah,0.0,0.0,1.0,91.0,72.0,0.0,2.0,0.0,0.0,0.0,4.0,0.7912087912087912,3,271,1,1,90.33333333333331,0.3333333333333333,0.0,0.0,0.0,92.0,2.0,0.6666666666666666,2.0,0.6666666666666666,90.33333333333331,0.3333333333333333,94.0,31.33333333333333,0.0,31.33333333333333,0.6666666666666666,122.33333333333331,1.0037037037037038,1.4210854715202004e-14,0.9947089947089948,0.3604333333333333,0.119961360209245,-0.07821999999999998,0.2,0.4,0.4,-0.07821999999999998
Abdulelah Al Amri,0.0,0.0,1.0,101.0,76.0,0.0,4.0,17.0,0.0,0.0,4.0,0.7524752475247525,3,295,1,0,98.33333333333331,0.0,0.0,0.0,0.0,102.0,21.0,7.0,2.0,0.6666666666666666,98.33333333333331,0.3333333333333333,123.0,41.0,0.0,41.0,13.333333333333334,152.66666666666666,1.0925925925925926,1.4210854715202004e-14,0.9947089947089948,3.5295,0.2981411127690124,-0.02025,0.2,0.3,0.5,0.07975000000000003
Abdulelah Saad Hameed Al-Malki,0.0,0.0,2.0,86.0,71.0,0.0,3.0,5.0,1.0,0.0,8.0,0.8255813953488372,2,187,0,1,93.5,0.5,0.0,0.0,0.0,88.0,8.0,4.0,5.0,2.5,93.5,0.0,96.0,48.0,0.0,48.0,5.5,147.0,1.038888888888889,0.0,0.9964726631393298,2.0187,0.3923101753031293,-0.0792,0.1,0.2,0.7,-0.0792
Abdulia Sanyang,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3333333333333333,1,95,1,0,95.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.5,0.5,95.0,1.0,3.0,3.0,0.0,3.0,-0.5,97.5,1.0555555555555556,0.0,0.998236331569665,0.0095,0.0356373745828658,-0.07705000000000001,0.2,0.3,0.5,0.022950000000000026
Abdullah Ibrahim Al Maiouf,0.0,0.0,0.0,35.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4285714285714285,1,93,0,0,93.0,0.0,0.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,93.0,0.0,35.0,35.0,0.0,35.0,0.0,128.0,1.0333333333333334,0.0,0.998236331569665,0.0093,2.13610636860335e-05,-0.009000000000000003,0.1,0.1,0.8,0.091
Abdullah Ibrahim Otayf,0.0,1.0,2.0,257.0,233.0,0.0,9.0,1.0,0.0,0.0,3.0,0.906614785992218,3,250,0,1,83.33333333333333,0.3333333333333333,1.0,0.3333333333333333,0.0,259.0,10.0,3.333333333333333,1.5,0.5,83.33333333333333,0.0,269.0,89.66666666666667,0.074074074074074,90.33333333333334,6.166666666666667,179.75925925925927,0.925925925925926,0.0,0.9947089947089948,1.6916666666666664,0.2134313094121065,-0.12016,0.2,0.3,0.5,-0.02015999999999997
Abdullah Mohammed Madu,0.0,0.0,0.0,11.0,4.0,0.0,1.0,3.0,0.0,0.0,1.0,0.3636363636363636,1,95,1,0,95.0,0.0,0.0,0.0,0.0,11.0,4.0,4.0,0.5,0.5,95.0,1.0,15.0,15.0,0.0,15.0,7.5,117.5,1.0555555555555556,0.0,0.998236331569665,2.0095,0.1780444658230892,0.14511000000000002,0.3,0.0,0.7,0.7451099999999999
Abdullahi Shehu,0.0,0.0,0.0,32.0,31.0,0.0,1.0,4.0,0.0,0.0,0.0,0.96875,1,89,0,0,89.0,0.0,0.0,0.0,0.0,32.0,5.0,5.0,0.0,0.0,89.0,0.0,37.0,37.0,0.011111111111111,37.0,10.0,135.98888888888888,0.9888888888888888,0.0,0.998236331569665,2.5089,0.1795840447094974,-0.035030000000000006,0.3,0.4,0.3,0.16496999999999995
Abdulrahman Al-Obood,0.0,0.0,1.0,13.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6153846153846154,2,190,2,0,95.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,95.0,1.0,14.0,7.0,0.0,7.0,0.0,102.0,1.0555555555555556,0.0,0.9964726631393298,0.019,0.0007120354562011,-0.17590999999999998,0.1,0.4,0.5,-0.37590999999999997
Abdón Prats Bastidas,0.0,0.0,1.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2,185,2,0,92.5,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.5,0.25,92.5,1.0,4.0,2.0,0.0,2.0,-0.25,94.25,1.0277777777777777,0.0,0.9964726631393298,0.0185,0.0184773200884189,0.03426,0.3,0.2,0.5,0.43426
Abdülkerim Bardakcı,0.0,0.0,2.0,216.0,186.0,0.0,3.0,15.0,0.0,0.0,4.0,0.8611111111111112,4,373,0,0,93.25,0.0,0.0,0.0,0.0,218.0,18.0,4.5,2.0,0.5,93.25,0.0,236.0,59.0,0.0,59.0,8.5,160.75,1.0361111111111112,0.0,0.9929453262786596,2.2873,0.1978248107963562,-0.12127000000000002,0.1,0.4,0.5,-0.32127000000000006
Abel Eduardo Balbo,1.0,0.0,3.0,22.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6363636363636364,1,78,0,1,78.0,1.0,1.0,1.0,0.3333333333333333,25.0,0.0,0.0,0.0,0.0,78.0,0.0,25.0,25.0,0.1333333333333333,28.0,0.0,105.86666666666666,0.8666666666666667,0.0,0.998236331569665,0.0078,0.1613092591508423,-0.18943,0.1,0.4,0.5,-0.38943
Abel Enrique Aguilar Tapia,0.0,0.0,0.0,201.0,161.0,0.0,5.0,11.0,1.0,0.0,11.0,0.8009950248756219,6,484,0,1,80.66666666666667,0.1666666666666666,0.0,0.0,0.0,201.0,16.0,2.6666666666666665,6.5,1.0833333333333333,80.66666666666667,0.0,217.0,36.16666666666666,0.1037037037037037,36.16666666666666,4.25,120.97962962962964,0.8962962962962963,0.0,0.9894179894179894,1.3817333333333333,0.2133833129480219,-0.04290999999999999,0.3,0.4,0.3,0.15708999999999995
Abel Gómez Moreno,1.0,0.0,2.0,54.0,41.0,0.0,2.0,2.0,0.0,0.0,3.0,0.7592592592592593,3,271,2,0,90.33333333333331,0.0,1.0,0.3333333333333333,0.5,56.0,4.0,1.3333333333333333,1.5,0.5,90.33333333333331,0.6666666666666666,60.0,20.0,0.0,22.166666666666668,2.1666666666666665,114.66666666666666,1.0037037037037038,1.4210854715202004e-14,0.9947089947089948,0.6937666666666666,0.0843595873991891,0.056519999999999994,0.4,0.1,0.5,0.7565200000000001
Abelardo Carabelli,0.0,0.0,0.0,54.0,49.0,0.0,1.0,2.0,0.0,0.0,2.0,0.9074074074074074,1,84,0,0,84.0,0.0,0.0,0.0,0.0,54.0,3.0,3.0,1.0,1.0,84.0,0.0,57.0,57.0,0.0666666666666666,57.0,5.0,145.93333333333334,0.9333333333333332,0.0,0.998236331569665,1.5084,0.1874599480055886,-0.037380000000000004,0.1,0.2,0.7,-0.037380000000000004
Abhishek Dhananjay Suryavanshi,0.0,0.0,0.0,22.0,17.0,0.0,1.0,0.0,0.0,0.0,2.0,0.7727272727272727,2,183,2,0,91.5,0.0,0.0,0.0,0.0,22.0,1.0,0.5,1.0,0.5,91.5,1.0,23.0,11.5,0.0,11.5,0.5,103.5,1.0166666666666666,0.0,0.9964726631393298,0.2683,0.0540648521893507,0.0036300000000000056,0.2,0.3,0.5,0.10363000000000004
Abigail Harrison,2.0,2.0,12.0,235.0,150.0,0.0,13.0,11.0,0.0,0.0,6.0,0.6382978723404256,20,1650,12,7,82.5,0.35,4.0,0.2,0.1666666666666666,247.0,24.0,1.2,3.0,0.15,82.5,0.6,271.0,13.55,0.0833333333333333,14.45,2.25,99.11666666666667,0.9166666666666666,0.0,0.964726631393298,0.765,0.1262201518692513,-0.09199000000000002,0.2,0.4,0.4,-0.09199000000000002
Ablie Jallow,1.0,0.0,5.0,53.0,38.0,0.0,0.0,1.0,1.0,0.0,3.0,0.7169811320754716,2,180,0,1,90.0,0.5,1.0,0.5,0.2,58.0,1.0,0.5,2.5,1.25,90.0,0.0,59.0,29.5,0.0,31.1,-0.25,120.85,1.0,0.0,0.9964726631393298,0.268,0.1786496959608602,-0.21195,0.1,0.6,0.3,-0.61195
Abolfazl Jalali,0.0,0.0,0.0,29.0,21.0,0.0,0.0,1.0,0.0,0.0,1.0,0.7241379310344828,1,98,1,0,98.0,0.0,0.0,0.0,0.0,29.0,1.0,1.0,0.5,0.5,98.0,1.0,30.0,30.0,0.0,30.0,1.5,129.5,1.0888888888888888,0.0,0.998236331569665,0.5098,0.0712605084566077,0.08627,0.3,0.1,0.6,0.58627
Aboubacar Traoré,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,92,1,0,92.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,92.0,1.0,2.0,2.0,0.0,2.0,0.0,94.0,1.022222222222222,0.0,0.998236331569665,0.0092,1.424070912402225e-05,-0.08831,0.0,0.2,0.8,-0.28831
Aboubakar Kamara,0.0,0.0,2.0,28.0,16.0,0.0,0.0,2.0,0.0,0.0,1.0,0.5714285714285714,4,322,3,1,80.5,0.25,0.0,0.0,0.0,30.0,2.0,0.5,0.5,0.125,80.5,0.75,32.0,8.0,0.1055555555555555,8.0,0.875,89.26944444444445,0.8944444444444445,0.0,0.9929453262786596,0.2822,0.0789868843068967,-0.09294,0.2,0.3,0.5,0.0070600000000000385
Aboubakary Koita,1.0,0.0,12.0,67.0,50.0,0.0,2.0,1.0,1.0,0.0,4.0,0.746268656716418,4,362,0,1,90.5,0.25,1.0,0.25,0.0833333333333333,79.0,3.0,0.75,3.0,0.75,90.5,0.0,82.0,20.5,0.0,21.25,0.75,112.5,1.0055555555555555,0.0,0.9929453262786596,0.4112,0.1176424980735485,-0.029899999999999993,0.2,0.3,0.5,0.07010000000000004
Abraham González Casanova,1.0,1.0,16.0,593.0,464.0,0.0,29.0,9.0,0.0,0.0,18.0,0.7824620573355818,23,1872,8,9,81.3913043478261,0.391304347826087,2.0,0.0869565217391304,0.0625,609.0,38.0,1.6521739130434785,9.0,0.391304347826087,81.3913043478261,0.3478260869565217,647.0,28.13043478260869,0.0956521739130434,28.49184782608696,2.9130434782608696,112.70054347826088,0.9043478260869564,0.0,0.9594356261022928,1.0132869565217393,0.1687171109274877,-0.011120000000000001,0.1,0.1,0.8,0.08888
Abraham Minero Fernández,0.0,0.0,0.0,39.0,28.0,0.0,2.0,5.0,0.0,0.0,4.0,0.717948717948718,3,226,1,0,75.33333333333333,0.0,0.0,0.0,0.0,39.0,7.0,2.333333333333333,2.0,0.6666666666666666,75.33333333333333,0.3333333333333333,46.0,15.333333333333334,0.1629629629629629,15.333333333333334,4.0,94.50370370370368,0.837037037037037,0.0,0.9947089947089948,1.1892666666666665,0.1547152833927487,-0.026029999999999998,0.2,0.3,0.5,0.07397000000000004
Abraham Paz Cruz,0.0,0.0,1.0,14.0,9.0,0.0,2.0,15.0,0.0,0.0,0.0,0.6428571428571429,1,92,0,0,92.0,0.0,0.0,0.0,0.0,15.0,17.0,17.0,0.0,0.0,92.0,0.0,32.0,32.0,0.0,32.0,34.0,158.0,1.022222222222222,0.0,0.998236331569665,8.5092,0.6052443784800733,-0.10142,0.2,0.4,0.4,-0.10142
Absalom Iimbondi,0.0,0.0,1.0,75.0,53.0,0.0,3.0,1.0,0.0,0.0,3.0,0.7066666666666667,4,321,2,1,80.25,0.25,0.0,0.0,0.0,76.0,4.0,1.0,1.5,0.375,80.25,0.5,80.0,20.0,0.1083333333333332,20.0,1.625,101.76666666666668,0.8916666666666667,0.0,0.9929453262786596,0.5321,0.1149771120158356,-0.12718000000000002,0.1,0.5,0.4,-0.42718
Accursio Bentivegna,0.0,0.0,0.0,6.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6666666666666666,1,89,1,0,89.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.5,0.5,89.0,1.0,6.0,6.0,0.011111111111111,6.0,-0.5,94.4888888888889,0.9888888888888888,0.0,0.998236331569665,0.0089,0.037176953469274,-0.25955000000000006,0.1,0.6,0.3,-0.6595500000000001
Achille Emaná Edzimbi,0.0,1.0,4.0,43.0,29.0,0.0,1.0,3.0,1.0,0.0,8.0,0.6744186046511628,2,132,0,1,66.0,0.5,1.0,0.5,0.0,47.0,4.0,2.0,5.0,2.5,66.0,0.0,51.0,25.5,0.2666666666666667,26.5,1.5,93.73333333333332,0.7333333333333333,0.0,0.9964726631393298,1.0132,0.3586902345128332,-0.010949999999999998,0.3,0.4,0.3,0.18904999999999997
Achraf Dari,1.0,0.0,1.0,143.0,125.0,0.0,5.0,21.0,0.0,0.0,5.0,0.8741258741258742,5,438,2,1,87.6,0.2,1.0,0.2,1.0,144.0,26.0,5.2,2.5,0.5,87.6,0.4,170.0,34.0,0.0266666666666666,37.4,9.9,134.8733333333333,0.9733333333333334,0.0,0.9911816578483246,2.6438,0.2554878154910434,-0.14264000000000002,0.2,0.5,0.3,-0.24264
Achraf Hakimi Mouh,8.0,8.0,37.0,3356.0,2964.0,0.0,81.0,54.0,4.0,1.0,61.0,0.8831942789034565,59,5269,5,10,89.30508474576271,0.1694915254237288,16.0,0.2711864406779661,0.2162162162162162,3393.0,135.0,2.288135593220339,37.5,0.635593220338983,89.30508474576271,0.0847457627118644,3528.0,59.79661016949152,0.0077212806026365,60.987631699496106,3.940677966101695,154.22567313075788,0.9922787193973636,0.0,0.8959435626102292,1.6709677966101697,0.1888308509220617,-0.22280000000000003,0.2,0.6,0.2,-0.42279999999999995
Achraf Lazaar,1.0,1.0,29.0,1357.0,911.0,0.0,30.0,65.0,0.0,0.0,40.0,0.6713338246131172,30,2582,4,7,86.06666666666666,0.2333333333333333,2.0,0.0666666666666666,0.0344827586206896,1386.0,95.0,3.1666666666666665,20.0,0.6666666666666666,86.06666666666666,0.1333333333333333,1481.0,49.36666666666667,0.0437037037037036,49.60344827586207,5.666666666666666,141.29307790549169,0.9562962962962964,0.0,0.9470899470899472,1.8415333333333328,0.2174039398240375,-0.08124,0.1,0.3,0.6,-0.18123999999999998
Ada Stolsmo Hegerberg,2.0,1.0,22.0,147.0,95.0,0.0,1.0,9.0,0.0,0.0,5.0,0.6462585034013606,8,711,1,3,88.875,0.375,3.0,0.375,0.0909090909090909,169.0,10.0,1.25,2.5,0.3125,88.875,0.125,179.0,22.375,0.0124999999999999,23.39772727272728,2.1875,114.44772727272728,0.9875,0.0,0.9858906525573192,0.6960999999999999,0.1263578120574501,-0.12647000000000003,0.0,0.4,0.6,-0.52647
Adalberto Eliécer Carrasquilla Alcázar,0.0,0.0,2.0,109.0,94.0,0.0,0.0,0.0,0.0,0.0,2.0,0.8623853211009175,2,174,0,1,87.0,0.5,0.0,0.0,0.0,111.0,0.0,0.0,1.0,0.5,87.0,0.0,111.0,55.5,0.0333333333333333,55.5,-0.5,141.96666666666667,0.9666666666666668,0.0,0.9964726631393298,0.0174,0.1121503312547172,-0.047240000000000004,0.1,0.2,0.7,-0.047240000000000004
Adalberto Peñaranda Maestre,5.0,3.0,23.0,420.0,304.0,0.0,10.0,6.0,1.0,0.0,67.0,0.7238095238095238,25,1998,3,12,79.92,0.48,8.0,0.32,0.217391304347826,443.0,16.0,0.64,34.5,1.38,79.92,0.12,459.0,18.36,0.1119999999999999,19.65217391304348,-0.0999999999999998,99.36017391304348,0.888,0.0,0.9559082892416226,0.5198,0.2189366620727193,-0.18932000000000002,0.2,0.6,0.2,-0.38932
Adalid Terrazas Abasto,0.0,0.0,0.0,34.0,31.0,0.0,0.0,1.0,0.0,0.0,3.0,0.9117647058823528,2,187,2,0,93.5,0.0,0.0,0.0,0.0,34.0,1.0,0.5,1.5,0.75,93.5,1.0,35.0,17.5,0.0,17.5,0.25,111.25,1.038888888888889,0.0,0.9964726631393298,0.2687,0.0718942200126267,-0.09327,0.2,0.4,0.4,-0.09327
Adam Buksa,1.0,0.0,3.0,10.0,9.0,0.0,0.0,3.0,0.0,0.0,2.0,0.9,2,153,0,1,76.5,0.5,1.0,0.5,0.3333333333333333,13.0,3.0,1.5,1.0,0.5,76.5,0.0,16.0,8.0,0.15,10.0,2.5,88.85,0.85,0.0,0.9964726631393298,0.7653,0.1820176236686915,-0.12498000000000001,0.2,0.4,0.4,-0.12498000000000001
Adam David Lallana,4.0,7.0,42.0,1046.0,817.0,0.0,17.0,34.0,2.0,0.0,33.0,0.7810707456978967,30,2614,7,13,87.13333333333334,0.4333333333333333,11.0,0.3666666666666666,0.0952380952380952,1088.0,51.0,1.7,18.5,0.6166666666666667,87.13333333333334,0.2333333333333333,1139.0,37.96666666666667,0.0318518518518518,38.98571428571429,2.783333333333333,128.8705291005291,0.9681481481481482,0.0,0.9470899470899472,1.1114,0.1886493109342801,-0.12231,0.0,0.3,0.7,-0.42230999999999996
Adam Federici,0.0,0.0,0.0,130.0,97.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7461538461538462,6,502,0,1,83.66666666666667,0.1666666666666666,0.0,0.0,0.0,130.0,0.0,0.0,0.0,0.0,83.66666666666667,0.0,130.0,21.666666666666668,0.0703703703703704,21.666666666666668,0.0,105.26296296296296,0.9296296296296296,0.0,0.9894179894179894,0.0502,0.0366893410401941,-0.14965,0.1,0.5,0.4,-0.44965
Adam Fernando Bareiro Gamarra,0.0,0.0,0.0,14.0,8.0,0.0,0.0,2.0,0.0,0.0,5.0,0.5714285714285714,3,231,2,1,77.0,0.3333333333333333,0.0,0.0,0.0,14.0,2.0,0.6666666666666666,2.5,0.8333333333333334,77.0,0.6666666666666666,16.0,5.333333333333333,0.1444444444444445,5.333333333333333,0.4999999999999999,82.68888888888888,0.8555555555555555,0.0,0.9947089947089948,0.3564333333333333,0.1521137168092583,-0.05229,0.2,0.4,0.4,-0.05229
Adam Gnezda Čerin,0.0,0.0,4.0,165.0,130.0,0.0,7.0,8.0,0.0,0.0,11.0,0.7878787878787878,4,396,0,0,99.0,0.0,0.0,0.0,0.0,169.0,15.0,3.75,5.5,1.375,99.0,0.0,184.0,46.0,0.0,46.0,6.125,151.125,1.1,0.0,0.9929453262786596,1.9146,0.2335903517613383,-0.14395,0.1,0.4,0.5,-0.34395
Adam Hloušek,0.0,0.0,1.0,206.0,157.0,0.0,3.0,30.0,0.0,0.0,7.0,0.7621359223300971,7,629,3,0,89.85714285714286,0.0,0.0,0.0,0.0,207.0,33.0,4.714285714285714,3.5,0.5,89.85714285714286,0.4285714285714285,240.0,34.285714285714285,0.0015873015873015,34.285714285714285,8.928571428571429,133.06984126984128,0.9984126984126984,0.0,0.9876543209876544,2.420042857142857,0.2075026158826403,0.02179000000000001,0.4,0.4,0.2,0.42179000000000005
Adam Hložek,2.0,2.0,24.0,197.0,163.0,0.0,3.0,5.0,0.0,0.0,14.0,0.8274111675126904,28,2415,22,6,86.25,0.2142857142857142,4.0,0.1428571428571428,0.0833333333333333,221.0,8.0,0.2857142857142857,7.0,0.25,86.25,0.7857142857142857,229.0,8.178571428571429,0.0416666666666666,8.714285714285715,0.3214285714285714,95.24404761904762,0.9583333333333334,0.0,0.9506172839506172,0.3843571428571428,0.0809770799177293,-0.04658999999999998,0.2,0.3,0.5,0.053410000000000055
Adam Johnson,2.0,5.0,16.0,600.0,443.0,0.0,10.0,7.0,0.0,0.0,8.0,0.7383333333333333,19,1678,8,3,88.3157894736842,0.1578947368421052,7.0,0.3684210526315789,0.125,616.0,17.0,0.8947368421052632,4.0,0.2105263157894736,88.3157894736842,0.4210526315789473,633.0,33.31578947368421,0.0187134502923976,34.42763157894737,1.5789473684210529,124.30365497076023,0.9812865497076024,0.0,0.9664902998236332,0.6151684210526316,0.0833018191714755,-0.24876,0.0,0.6,0.4,-0.84876
Adam Masina,2.0,3.0,13.0,1570.0,1161.0,0.0,39.0,106.0,0.0,0.0,36.0,0.7394904458598726,33,2876,3,6,87.15151515151516,0.1818181818181818,5.0,0.1515151515151515,0.1538461538461538,1583.0,145.0,4.393939393939394,18.0,0.5454545454545454,87.15151515151516,0.0909090909090909,1728.0,52.36363636363637,0.0316498316498315,53.12820512820513,8.242424242424242,148.49049469049467,0.9683501683501684,0.0,0.941798941798942,2.4845696969696967,0.2455069963357264,-0.02065999999999999,0.2,0.3,0.5,0.07934000000000005
Adam Matthews,0.0,0.0,0.0,19.0,16.0,0.0,0.0,1.0,0.0,0.0,0.0,0.8421052631578947,1,94,1,0,94.0,0.0,0.0,0.0,0.0,19.0,1.0,1.0,0.0,0.0,94.0,1.0,20.0,20.0,0.0,20.0,2.0,116.0,1.0444444444444445,0.0,0.998236331569665,0.5094,0.0356302542283038,-0.16438000000000003,0.0,0.5,0.5,-0.66438
Adam Obert,0.0,0.0,0.0,27.0,23.0,0.0,0.0,1.0,0.0,0.0,1.0,0.8518518518518519,2,191,2,0,95.5,0.0,0.0,0.0,0.0,27.0,1.0,0.5,0.5,0.25,95.5,1.0,28.0,14.0,0.0,14.0,0.75,110.25,1.0611111111111111,0.0,0.9964726631393298,0.2691,0.0363209286208189,-0.0013599999999999834,0.3,0.2,0.5,0.39864
Adam Ounas,5.0,2.0,46.0,515.0,353.0,0.0,11.0,5.0,1.0,0.0,24.0,0.6854368932038835,25,2052,10,10,82.08,0.4,7.0,0.28,0.108695652173913,561.0,16.0,0.64,13.0,0.52,82.08,0.4,577.0,23.08,0.0879999999999999,23.96608695652174,0.76,106.71808695652174,0.912,0.0,0.9559082892416226,0.5252,0.1432757744967887,0.029659999999999992,0.5,0.3,0.2,0.72966
Adam Smith,2.0,0.0,15.0,1274.0,1045.0,0.0,27.0,49.0,2.0,0.0,38.0,0.8202511773940345,31,2850,9,2,91.93548387096774,0.064516129032258,2.0,0.064516129032258,0.1333333333333333,1289.0,76.0,2.4516129032258065,21.0,0.6774193548387096,91.93548387096774,0.2903225806451613,1365.0,44.03225806451613,0.0,44.561290322580646,4.225806451612903,140.7225806451613,1.021505376344086,0.0,0.945326278659612,1.5108064516129032,0.1643561583997648,-0.12435,0.0,0.4,0.6,-0.52435
Adama Guira,0.0,0.0,1.0,64.0,56.0,0.0,2.0,0.0,0.0,0.0,3.0,0.875,2,127,0,1,63.5,0.5,0.0,0.0,0.0,65.0,2.0,1.0,1.5,0.75,63.5,0.0,67.0,33.5,0.2944444444444444,33.5,1.25,97.95555555555556,0.7055555555555556,0.0,0.9964726631393298,0.5127,0.2024024076292225,-0.10415,0.2,0.4,0.4,-0.10415
