player_name,goals,assists,shots,passes,successful_passes,tackles,interceptions,clearances,yellow_cards,red_cards,fouls,pass_accuracy,matches_played,total_minutes,sub_on,sub_off,minutes_per_match,early_sub_rate
Raquel Rodriguez,0.0,0.0,7.0,113.0,85.0,0.0,4.0,8.0,0.0,0.0,11.0,0.7522123893805309,6,557,4,1,92.83333333333331,0.1666666666666666
Rasheedat Busayo Ajibade,1.0,0.0,7.0,118.0,63.0,0.0,5.0,5.0,0.0,0.0,6.0,0.5338983050847458,4,417,1,0,104.25,0.0
Rasmus Carstensen,0.0,0.0,0.0,72.0,52.0,0.0,3.0,8.0,0.0,0.0,1.0,0.7222222222222222,2,182,0,1,91.0,0.5
Rasmus Nicolaisen,0.0,0.0,0.0,49.0,43.0,0.0,1.0,2.0,0.0,0.0,1.0,0.8775510204081632,2,141,0,1,70.5,0.5
Rasmus Nissen Kristensen,0.0,0.0,0.0,178.0,139.0,0.0,3.0,7.0,0.0,0.0,3.0,0.7808988764044944,3,232,0,2,77.33333333333333,0.6666666666666666
Rasmus Schüller,0.0,0.0,0.0,52.0,41.0,0.0,6.0,2.0,0.0,0.0,3.0,0.7884615384615384,3,249,2,1,83.0,0.3333333333333333
Rasmus Winther Højlund,0.0,0.0,6.0,54.0,43.0,0.0,0.0,1.0,0.0,0.0,8.0,0.7962962962962963,4,286,0,4,71.5,1.0
Rattikan Thongsombut,0.0,0.0,2.0,30.0,16.0,0.0,2.0,2.0,0.0,0.0,2.0,0.5333333333333333,3,176,0,3,58.66666666666666,1.0
Raul Cardenas,0.0,0.0,0.0,21.0,16.0,0.0,0.0,11.0,0.0,0.0,4.0,0.7619047619047619,1,84,0,0,84.0,0.0
Ravel Morrison,0.0,0.0,0.0,48.0,46.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9583333333333334,4,369,4,0,92.25,0.0
Ravi Bahadur Rana,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1,92,1,0,92.0,0.0
Ray Kendry Páez Andrade,1.0,0.0,11.0,104.0,73.0,0.0,2.0,3.0,0.0,0.0,2.0,0.7019230769230769,4,307,0,4,76.75,1.0
Ray Parlour,0.0,0.0,20.0,940.0,748.0,0.0,14.0,13.0,1.0,0.0,55.0,0.7957446808510639,25,2193,9,3,87.72,0.12
Rayan Aït Nouri,0.0,0.0,3.0,204.0,176.0,0.0,2.0,4.0,0.0,0.0,8.0,0.8627450980392157,3,286,0,0,95.33333333333331,0.0
Rayan Ny Aina Arnaldo Raveloson,0.0,0.0,3.0,82.0,71.0,0.0,2.0,6.0,0.0,0.0,2.0,0.8658536585365854,2,185,0,0,92.5,0.0
Raymond Kaelbel,0.0,0.0,0.0,33.0,19.0,0.0,2.0,8.0,0.0,0.0,1.0,0.5757575757575758,1,90,0,0,90.0,0.0
Raymond Kopaszewski Wlodarczyck,0.0,1.0,1.0,46.0,31.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6739130434782609,1,87,0,0,87.0,0.0
Raynier Fernandes,0.0,1.0,9.0,285.0,218.0,0.0,10.0,4.0,0.0,0.0,6.0,0.7649122807017544,16,1341,10,6,83.8125,0.375
Raúl Albentosa Redal,2.0,0.0,20.0,1165.0,836.0,0.0,65.0,157.0,3.0,0.0,36.0,0.7175965665236052,33,2992,2,0,90.66666666666669,0.0
Raúl Albiol i Tortajada,1.0,1.0,10.0,2957.0,2587.0,0.0,48.0,244.0,3.0,0.0,59.0,0.8748731822793372,48,4320,0,3,90.0,0.0625
Raúl Alonso Jiménez Rodríguez,0.0,0.0,1.0,48.0,27.0,0.0,1.0,1.0,0.0,0.0,4.0,0.5625,5,471,5,0,94.2,0.0
Raúl García Carnero,0.0,0.0,0.0,68.0,47.0,0.0,1.0,11.0,0.0,0.0,1.0,0.6911764705882353,5,380,2,1,76.0,0.2
Raúl García Escudero,9.0,8.0,112.0,1513.0,963.0,0.0,54.0,43.0,5.0,0.0,141.0,0.6364838070059484,52,4474,11,15,86.03846153846153,0.2884615384615384
Raúl Goni Bayo,0.0,0.0,0.0,48.0,32.0,0.0,2.0,2.0,0.0,0.0,2.0,0.6666666666666666,1,91,0,0,91.0,0.0
Raúl González Blanco,2.0,0.0,8.0,142.0,110.0,0.0,3.0,3.0,0.0,0.0,14.0,0.7746478873239436,8,644,2,3,80.5,0.375
Raúl Iznata Zabala,0.0,0.0,0.0,28.0,12.0,0.0,1.0,3.0,0.0,0.0,5.0,0.4285714285714285,1,88,0,0,88.0,0.0
Raúl Lizoáin Cruz,0.0,0.0,0.0,295.0,173.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5864406779661017,8,731,1,0,91.375,0.0
Raúl Marcelo Bobadilla,4.0,2.0,61.0,506.0,384.0,0.0,9.0,18.0,1.0,0.0,45.0,0.758893280632411,27,2290,8,11,84.81481481481481,0.4074074074074074
Raúl Mario Ruidíaz Misitich,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2,187,2,0,93.5,0.0
Raúl Miguel Cámara,0.0,0.0,0.0,45.0,30.0,0.0,2.0,16.0,0.0,0.0,6.0,0.6666666666666666,2,176,0,0,88.0,0.0
Raúl Rodríguez Navarro,0.0,0.0,1.0,123.0,97.0,0.0,4.0,18.0,0.0,0.0,6.0,0.7886178861788617,4,363,0,0,90.75,0.0
Raúl Rodríguez Navas,0.0,0.0,3.0,271.0,227.0,0.0,23.0,42.0,0.0,0.0,11.0,0.8376383763837638,8,728,0,0,91.0,0.0
Raúl Tamudo Montero,4.0,0.0,19.0,124.0,83.0,0.0,5.0,1.0,2.0,0.0,22.0,0.6693548387096774,12,1008,4,3,84.0,0.25
Raúl Valbuena Cano,0.0,0.0,0.0,29.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3793103448275862,1,92,0,0,92.0,0.0
Raúl de Tomás Gómez,0.0,0.0,2.0,28.0,22.0,0.0,2.0,0.0,0.0,0.0,1.0,0.7857142857142857,1,91,0,0,91.0,0.0
Rebeca Margoth Espinosa Justavino,0.0,0.0,0.0,7.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,0.4285714285714285,1,101,1,0,101.0,0.0
Rebecca Elizabeth Sauerbrunn,0.0,0.0,1.0,481.0,430.0,0.0,10.0,55.0,0.0,0.0,4.0,0.893970893970894,10,921,1,0,92.1,0.0
Rebecca Holloway,0.0,0.0,1.0,790.0,467.0,0.0,32.0,91.0,0.0,0.0,23.0,0.5911392405063292,24,2198,2,1,91.58333333333331,0.0416666666666666
Rebecca Knaak,1.0,0.0,2.0,290.0,248.0,0.0,4.0,19.0,0.0,0.0,4.0,0.8551724137931035,5,462,0,2,92.4,0.4
Rebecca Leigh Spencer,0.0,0.0,0.0,836.0,595.0,0.0,0.0,1.0,0.0,0.0,0.0,0.7117224880382775,21,1952,0,0,92.95238095238096,0.0
Rebecca May,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,91,1,0,91.0,0.0
Rebecca Mckenna,0.0,0.0,0.0,37.0,24.0,0.0,4.0,6.0,0.0,0.0,1.0,0.6486486486486487,2,161,0,1,80.5,0.5
Rebecca Moros,0.0,0.0,1.0,432.0,322.0,0.0,9.0,10.0,0.0,0.0,5.0,0.7453703703703703,8,692,0,2,86.5,0.25
Rebecca Quinn,0.0,0.0,2.0,436.0,333.0,0.0,7.0,23.0,0.0,0.0,4.0,0.7637614678899083,11,1003,3,1,91.1818181818182,0.0909090909090909
Rebecka Blomqvist,3.0,0.0,6.0,43.0,31.0,0.0,1.0,1.0,0.0,0.0,5.0,0.7209302325581395,9,909,8,0,101.0,0.0
Rebekah Ashley Stott,0.0,0.0,3.0,497.0,388.0,0.0,4.0,76.0,0.0,0.0,3.0,0.7806841046277666,14,1180,2,4,84.28571428571429,0.2857142857142857
Redeem Tlang,1.0,1.0,8.0,118.0,88.0,0.0,11.0,0.0,0.0,0.0,12.0,0.7457627118644068,9,796,7,2,88.44444444444444,0.2222222222222222
Reece James,0.0,0.0,1.0,88.0,86.0,0.0,1.0,0.0,0.0,0.0,0.0,0.9772727272727272,1,91,0,0,91.0,0.0
Reece Oxford,0.0,0.0,1.0,57.0,47.0,0.0,6.0,7.0,0.0,0.0,2.0,0.8245614035087719,7,544,4,3,77.71428571428571,0.4285714285714285
Rees Greenwood,0.0,0.0,0.0,20.0,16.0,0.0,2.0,0.0,0.0,0.0,1.0,0.8,1,51,0,1,51.0,1.0
Refiloe Jane,0.0,0.0,1.0,125.0,86.0,0.0,7.0,9.0,0.0,0.0,3.0,0.688,5,383,0,2,76.6,0.4
Rehnesh Thumbirumbu Paramba,0.0,0.0,0.0,518.0,222.0,0.0,0.0,1.0,1.0,0.0,0.0,0.4285714285714285,20,1858,0,0,92.9,0.0
Reinaldo Carlos Merlo,0.0,0.0,0.0,19.0,16.0,0.0,1.0,0.0,0.0,1.0,2.0,0.8421052631578947,1,23,0,0,23.0,0.0
Reinhard Lauck,0.0,0.0,6.0,42.0,27.0,0.0,1.0,4.0,0.0,0.0,3.0,0.6428571428571429,2,150,0,1,75.0,0.5
Reinier Johannes Maria Rijnders,0.0,0.0,0.0,17.0,14.0,0.0,0.0,1.0,0.0,0.0,0.0,0.8235294117647058,1,45,0,1,45.0,1.0
Reinildo Isnard Mandava,1.0,0.0,2.0,190.0,170.0,0.0,9.0,12.0,0.0,0.0,11.0,0.8947368421052632,4,373,0,0,93.25,0.0
Reino Borjesson,0.0,0.0,0.0,47.0,26.0,0.0,0.0,2.0,0.0,0.0,2.0,0.5531914893617021,1,89,0,0,89.0,0.0
Remi Allen,0.0,0.0,3.0,100.0,70.0,0.0,1.0,7.0,0.0,0.0,6.0,0.7,2,187,0,0,93.5,0.0
Remina Chiba,0.0,0.0,2.0,3.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1,96,1,0,96.0,0.0
Remo Freuler,3.0,3.0,11.0,793.0,683.0,0.0,24.0,26.0,0.0,0.0,41.0,0.8612862547288777,20,1744,1,7,87.2,0.35
Renaldo Showayne Cephas,0.0,0.0,3.0,18.0,11.0,0.0,1.0,0.0,0.0,0.0,0.0,0.6111111111111112,3,230,2,1,76.66666666666667,0.3333333333333333
Renan Augusto Lodi dos Santos,0.0,0.0,1.0,51.0,35.0,0.0,1.0,1.0,0.0,0.0,0.0,0.6862745098039216,2,183,1,0,91.5,0.0
Renan Brito Soares,0.0,0.0,0.0,87.0,46.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5287356321839081,3,272,0,0,90.66666666666669,0.0
Renate Jansen,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3,282,3,0,94.0,0.0
Renato Civelli,0.0,0.0,17.0,1269.0,905.0,0.0,36.0,149.0,3.0,1.0,30.0,0.7131599684791174,32,2820,0,1,88.125,0.03125
Renato Dirnei Florencio,0.0,1.0,3.0,164.0,134.0,0.0,3.0,4.0,0.0,0.0,5.0,0.8170731707317073,7,543,2,3,77.57142857142857,0.4285714285714285
Renato Fabrizio Tapia Cortijo,0.0,0.0,1.0,76.0,63.0,0.0,3.0,6.0,0.0,0.0,7.0,0.8289473684210527,3,222,0,3,74.0,1.0
Renato Júnior Luz Sanches,2.0,0.0,19.0,899.0,818.0,0.0,15.0,5.0,2.0,0.0,26.0,0.9098998887652948,26,2120,17,8,81.53846153846153,0.3076923076923077
Renato Portaluppi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,89,1,0,89.0,0.0
Renato Soares de Oliveira Augusto,1.0,0.0,3.0,48.0,43.0,0.0,1.0,0.0,0.0,0.0,1.0,0.8958333333333334,3,278,3,0,92.66666666666669,0.0
Renato Steffen,0.0,0.0,0.0,15.0,14.0,0.0,1.0,2.0,0.0,0.0,0.0,0.9333333333333332,2,183,2,0,91.5,0.0
Renaud Cohade,0.0,2.0,11.0,706.0,483.0,0.0,8.0,8.0,1.0,0.0,30.0,0.6841359773371105,18,1435,5,9,79.72222222222223,0.5
Renaud Ripart,0.0,0.0,2.0,30.0,21.0,0.0,4.0,0.0,0.0,0.0,5.0,0.7,2,185,1,0,92.5,0.0
Rene Krhin,0.0,0.0,8.0,564.0,434.0,0.0,40.0,59.0,0.0,0.0,28.0,0.7695035460992907,24,2081,8,4,86.70833333333333,0.1666666666666666
René Adler,0.0,1.0,0.0,831.0,434.0,0.0,0.0,2.0,1.0,0.0,4.0,0.5222623345367028,24,2099,0,1,87.45833333333333,0.0416666666666666
René Orlando Houseman,0.0,0.0,0.0,9.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5555555555555556,1,63,0,1,63.0,1.0
René Salomon Olembé-Olembé,0.0,0.0,1.0,56.0,42.0,0.0,2.0,3.0,0.0,0.0,2.0,0.75,1,91,0,0,91.0,0.0
René van de Kerkhof,0.0,0.0,3.0,15.0,11.0,0.0,0.0,0.0,0.0,0.0,1.0,0.7333333333333333,1,81,1,0,81.0,0.0
Rey Manaj,0.0,0.0,4.0,34.0,23.0,0.0,1.0,2.0,0.0,0.0,16.0,0.6764705882352942,7,607,5,2,86.71428571428571,0.2857142857142857
Reynald Lemaître,0.0,0.0,1.0,221.0,131.0,0.0,5.0,17.0,0.0,0.0,5.0,0.5927601809954751,6,501,1,1,83.5,0.1666666666666666
Rhiannon Roberts,0.0,0.0,0.0,82.0,60.0,0.0,2.0,9.0,0.0,0.0,4.0,0.7317073170731707,3,273,1,0,91.0,0.0
Rhoda Mulaudzi,0.0,0.0,2.0,12.0,5.0,0.0,0.0,1.0,0.0,0.0,1.0,0.4166666666666667,1,93,1,0,93.0,0.0
Rhu-endly Martina,1.0,1.0,3.0,581.0,422.0,0.0,31.0,40.0,0.0,0.0,15.0,0.7263339070567987,15,1347,4,1,89.8,0.0666666666666666
Ria Percival,0.0,0.0,22.0,873.0,582.0,0.0,31.0,46.0,0.0,0.0,38.0,0.6666666666666666,23,2116,0,2,92.0,0.0869565217391304
Ria Öling,0.0,0.0,6.0,140.0,98.0,0.0,2.0,7.0,0.0,0.0,6.0,0.7,6,481,1,4,80.16666666666667,0.6666666666666666
Riaan Hanamub,0.0,0.0,2.0,189.0,127.0,0.0,7.0,11.0,0.0,0.0,3.0,0.671957671957672,4,374,0,0,93.5,0.0
Riad Nouri,0.0,0.0,0.0,25.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,2,179,2,0,89.5,0.0
Rianna Dean,0.0,0.0,14.0,214.0,156.0,0.0,5.0,3.0,0.0,0.0,17.0,0.7289719626168224,17,1338,6,8,78.70588235294117,0.4705882352941176
Rianna Jarrett,2.0,0.0,13.0,191.0,139.0,0.0,2.0,7.0,0.0,0.0,4.0,0.7277486910994765,16,1366,8,6,85.375,0.375
Ricard Puig Martí,0.0,2.0,10.0,738.0,673.0,0.0,5.0,1.0,0.0,0.0,17.0,0.9119241192411924,22,1941,15,4,88.22727272727273,0.1818181818181818
Ricardo Alberto Silveira de Carvalho,2.0,0.0,8.0,1507.0,1318.0,0.0,41.0,149.0,1.0,0.0,30.0,0.8745852687458527,36,3203,0,4,88.97222222222223,0.1111111111111111
Ricardo Alexandre Martins Soares Pereira,0.0,0.0,0.0,70.0,39.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5571428571428572,2,185,0,0,92.5,0.0
Ricardo Andrade Quaresma Bernardo,1.0,0.0,5.0,66.0,41.0,0.0,1.0,0.0,0.0,0.0,3.0,0.6212121212121212,3,255,2,1,85.0,0.3333333333333333
Ricardo Daniel Pepi,0.0,0.0,7.0,29.0,26.0,0.0,1.0,0.0,0.0,0.0,0.0,0.896551724137931,3,273,3,0,91.0,0.0
Ricardo Domingos Barbosa Pereira,0.0,4.0,4.0,1742.0,1413.0,0.0,54.0,74.0,1.0,0.0,30.0,0.8111366245694603,27,2432,0,1,90.07407407407408,0.037037037037037
Ricardo Enrique Bochini,0.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,89,1,0,89.0,0.0
Ricardo Gabriel Álvarez,1.0,1.0,15.0,415.0,329.0,0.0,11.0,10.0,0.0,0.0,27.0,0.7927710843373494,13,1080,4,6,83.07692307692308,0.4615384615384615
Ricardo Gallego Redondo,0.0,0.0,0.0,48.0,42.0,0.0,0.0,2.0,0.0,0.0,1.0,0.875,1,89,0,0,89.0,0.0
Ricardo Gomes Raymundo,0.0,0.0,0.0,39.0,34.0,0.0,3.0,1.0,0.0,0.0,3.0,0.8717948717948718,1,82,0,0,82.0,0.0
Ricardo Guardia Avila,0.0,1.0,1.0,43.0,35.0,0.0,1.0,0.0,0.0,0.0,5.0,0.813953488372093,2,173,1,1,86.5,0.5
Ricardo Iván Rodríguez Araya,2.0,3.0,38.0,2538.0,2038.0,0.0,27.0,106.0,0.0,0.0,44.0,0.8029944838455477,42,3881,1,3,92.4047619047619,0.0714285714285714
Ricardo Izecson dos Santos Leite,1.0,2.0,9.0,155.0,119.0,0.0,3.0,1.0,0.0,0.0,9.0,0.7677419354838709,6,548,2,1,91.33333333333331,0.1666666666666666
Ricardo Jorge Luz Horta,1.0,0.0,25.0,382.0,284.0,0.0,17.0,9.0,0.0,0.0,24.0,0.743455497382199,21,1647,10,11,78.42857142857143,0.5238095238095238
Ricardo Kishna,2.0,0.0,9.0,254.0,153.0,0.0,2.0,2.0,0.0,0.0,6.0,0.6023622047244095,11,873,4,4,79.36363636363636,0.3636363636363636
Ricardo León Brito,0.0,0.0,0.0,42.0,31.0,0.0,2.0,3.0,0.0,0.0,2.0,0.7380952380952381,1,89,0,0,89.0,0.0
Ricardo López Felipe,0.0,0.0,0.0,227.0,124.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5462555066079295,7,639,0,0,91.28571428571428,0.0
Ricardo Martins Guimarães,0.0,1.0,1.0,131.0,116.0,0.0,1.0,1.0,0.0,0.0,2.0,0.8854961832061069,3,269,0,2,89.66666666666667,0.6666666666666666
Ricardo Miguel Moreira da Costa,1.0,0.0,12.0,622.0,515.0,0.0,16.0,89.0,3.0,0.0,21.0,0.8279742765273312,20,1803,1,1,90.15,0.05
Ricardo Omar Giusti,0.0,0.0,1.0,151.0,126.0,0.0,4.0,10.0,0.0,0.0,16.0,0.8344370860927153,4,350,0,0,87.5,0.0
Ricardo Pérez de Zabalza Goytre,0.0,0.0,1.0,26.0,22.0,0.0,0.0,0.0,0.0,0.0,2.0,0.8461538461538461,1,92,1,0,92.0,0.0
Ricardo Roberto Barreto da Rocha,0.0,0.0,1.0,52.0,48.0,0.0,1.0,1.0,0.0,0.0,2.0,0.9230769230769232,1,91,0,0,91.0,0.0
Ricardo Rogério de Brito,0.0,1.0,10.0,209.0,158.0,0.0,6.0,7.0,0.0,0.0,3.0,0.7559808612440191,4,382,0,1,95.5,0.25
Ricardo Sanzol Goñi,0.0,0.0,0.0,42.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4523809523809524,1,92,0,0,92.0,0.0
Ricardo Wayne Gardner,0.0,0.0,2.0,44.0,33.0,0.0,0.0,1.0,0.0,0.0,1.0,0.75,1,90,0,0,90.0,0.0
Ricardo de Oliveira,1.0,0.0,8.0,41.0,30.0,0.0,0.0,1.0,0.0,0.0,7.0,0.7317073170731707,3,255,0,1,85.0,0.3333333333333333
Riccardo Calafiori,0.0,0.0,3.0,238.0,220.0,0.0,2.0,8.0,0.0,0.0,6.0,0.9243697478991596,3,286,0,0,95.33333333333331,0.0
Riccardo Fiamozzi,0.0,0.0,0.0,220.0,173.0,0.0,10.0,15.0,0.0,0.0,3.0,0.7863636363636364,8,705,4,1,88.125,0.125
Riccardo Gagliolo,1.0,0.0,15.0,1133.0,770.0,0.0,70.0,165.0,0.0,0.0,48.0,0.6796116504854369,31,2798,2,2,90.25806451612904,0.064516129032258
Riccardo Meggiorini,5.0,6.0,39.0,446.0,268.0,0.0,8.0,12.0,1.0,0.0,53.0,0.600896860986547,26,2091,7,14,80.42307692307692,0.5384615384615384
Riccardo Montolivo,0.0,1.0,30.0,1984.0,1607.0,0.0,69.0,55.0,1.0,0.0,23.0,0.8099798387096774,31,2734,0,7,88.19354838709677,0.2258064516129032
Riccardo Saponara,5.0,10.0,73.0,1202.0,875.0,0.0,4.0,21.0,3.0,1.0,37.0,0.7279534109816972,33,2730,1,12,82.72727272727273,0.3636363636363636
Riccardo Scimeca,0.0,0.0,0.0,37.0,23.0,0.0,3.0,5.0,0.0,0.0,1.0,0.6216216216216216,1,92,0,0,92.0,0.0
Richard Dunne,0.0,0.0,1.0,28.0,23.0,0.0,4.0,7.0,0.0,0.0,1.0,0.8214285714285714,1,93,0,0,93.0,0.0
Richard Hughes,0.0,0.0,2.0,33.0,27.0,0.0,5.0,1.0,0.0,0.0,2.0,0.8181818181818182,1,88,0,0,88.0,0.0
Richard Javier Morales Aguirre,0.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1,93,1,0,93.0,0.0
Richard Larkland King,0.0,0.0,0.0,7.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7142857142857143,1,91,1,0,91.0,0.0
Richard Ofori Antwi,0.0,0.0,0.0,61.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.639344262295082,3,286,0,0,95.33333333333331,0.0
Richard Rios Montoya,1.0,0.0,8.0,187.0,151.0,0.0,7.0,10.0,0.0,0.0,6.0,0.8074866310160428,6,454,0,4,75.66666666666667,0.6666666666666666
Richard Wright,0.0,0.0,0.0,23.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6086956521739131,1,92,0,0,92.0,0.0
Richarlison de Andrade,3.0,0.0,8.0,54.0,39.0,0.0,1.0,4.0,0.0,0.0,6.0,0.7222222222222222,4,326,0,3,81.5,0.75
Richie Laryea,0.0,0.0,6.0,137.0,105.0,0.0,3.0,7.0,0.0,0.0,7.0,0.7664233576642335,9,677,2,6,75.22222222222223,0.6666666666666666
Richmond Yiadom Boakye,0.0,0.0,0.0,5.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.6,1,92,1,0,92.0,0.0
Rickie Lambert,1.0,1.0,14.0,277.0,190.0,0.0,1.0,5.0,0.0,0.0,7.0,0.6859205776173285,19,1696,14,3,89.26315789473684,0.1578947368421052
Ricky Lallawmawma,0.0,1.0,5.0,926.0,613.0,0.0,45.0,50.0,0.0,0.0,19.0,0.661987041036717,22,2023,0,0,91.95454545454544,0.0
Ricky van Wolfswinkel,1.0,2.0,15.0,170.0,116.0,0.0,8.0,7.0,1.0,0.0,21.0,0.6823529411764706,17,1468,11,3,86.3529411764706,0.1764705882352941
Ridle Bote Baku,0.0,0.0,2.0,81.0,60.0,0.0,7.0,6.0,1.0,0.0,4.0,0.7407407407407407,2,182,0,0,91.0,0.0
Rifat Zhemaletdinov,0.0,0.0,2.0,19.0,15.0,0.0,0.0,0.0,0.0,0.0,1.0,0.7894736842105263,2,180,2,0,90.0,0.0
Rikako Kobayashi,0.0,0.0,0.0,23.0,14.0,0.0,3.0,4.0,0.0,0.0,1.0,0.6086956521739131,2,152,1,1,76.0,0.5
Rikke Læntver Sevecke,0.0,1.0,9.0,1583.0,1292.0,0.0,38.0,131.0,0.0,0.0,24.0,0.8161718256475048,27,2393,1,4,88.62962962962963,0.1481481481481481
Rikke Marie Madsen,0.0,0.0,6.0,117.0,74.0,0.0,4.0,0.0,0.0,0.0,6.0,0.6324786324786325,6,423,1,5,70.5,0.8333333333333334
Riko Ueki,2.0,1.0,11.0,67.0,49.0,0.0,1.0,2.0,0.0,0.0,6.0,0.7313432835820896,5,454,4,1,90.8,0.2
Riley McGree,0.0,1.0,3.0,73.0,57.0,0.0,6.0,3.0,0.0,0.0,10.0,0.7808219178082192,4,265,0,4,66.25,1.0
Riley Tanner Rintala,0.0,0.0,3.0,24.0,13.0,0.0,1.0,2.0,0.0,0.0,0.0,0.5416666666666666,3,271,1,1,90.33333333333331,0.3333333333333333
Rinus Israel,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2,178,2,0,89.0,0.0
Rio Antonio Zoba Mavuba,0.0,0.0,11.0,1445.0,1196.0,0.0,32.0,25.0,2.0,0.0,26.0,0.827681660899654,35,3129,4,3,89.4,0.0857142857142857
Rio Ferdinand,0.0,0.0,0.0,103.0,90.0,0.0,1.0,13.0,0.0,0.0,0.0,0.8737864077669902,2,178,0,0,89.0,0.0
Riola Xhemaili,1.0,0.0,4.0,30.0,21.0,0.0,0.0,0.0,0.0,0.0,4.0,0.7,4,347,3,1,86.75,0.25
Rion Ishikawa,0.0,0.0,0.0,65.0,50.0,0.0,2.0,0.0,0.0,0.0,0.0,0.7692307692307693,1,93,0,0,93.0,0.0
Risa Shimizu,1.0,0.0,7.0,483.0,391.0,0.0,9.0,22.0,0.0,0.0,3.0,0.8095238095238095,9,805,0,2,89.44444444444444,0.2222222222222222
Rita Chikwelu,0.0,0.0,1.0,86.0,52.0,0.0,6.0,3.0,0.0,0.0,8.0,0.6046511627906976,3,285,0,0,95.0,0.0
Ritchie De Laet,1.0,0.0,2.0,332.0,212.0,0.0,7.0,24.0,0.0,0.0,7.0,0.6385542168674698,12,1063,5,3,88.58333333333333,0.25
Ritsu Doan,3.0,0.0,5.0,94.0,62.0,0.0,7.0,8.0,0.0,0.0,5.0,0.6595744680851063,6,515,2,2,85.83333333333333,0.3333333333333333
Ritwik Kumar Das,4.0,1.0,21.0,245.0,166.0,0.0,13.0,2.0,0.0,0.0,20.0,0.6775510204081633,17,1496,7,6,88.0,0.3529411764705882
Riyad Mahrez,17.0,10.0,88.0,1255.0,879.0,0.0,35.0,25.0,0.0,0.0,31.0,0.700398406374502,40,3399,2,25,84.975,0.625
Riyadh Sharahili,0.0,0.0,0.0,19.0,17.0,0.0,2.0,4.0,0.0,0.0,5.0,0.8947368421052632,1,96,1,0,96.0,0.0
Riza Durmisi,0.0,0.0,2.0,113.0,92.0,0.0,5.0,6.0,0.0,0.0,3.0,0.8141592920353983,3,264,0,0,88.0,0.0
Roan Roberto Wilson Gordon,0.0,0.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,99,1,0,99.0,0.0
Rob Elliot,0.0,0.0,0.0,688.0,382.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5552325581395349,21,1940,0,0,92.38095238095238,0.0
Rob Rensenbrink,1.0,0.0,7.0,128.0,93.0,0.0,4.0,1.0,0.0,0.0,2.0,0.7265625,4,284,0,2,71.0,0.5
Robbie Fowler,0.0,1.0,2.0,9.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,2,187,2,0,93.5,0.0
Robbie Keane,1.0,0.0,1.0,53.0,37.0,0.0,0.0,1.0,1.0,0.0,4.0,0.6981132075471698,2,189,0,0,94.5,0.0
Robbie Kruse,0.0,0.0,8.0,226.0,154.0,0.0,4.0,2.0,1.0,0.0,7.0,0.6814159292035398,15,1294,10,4,86.26666666666667,0.2666666666666666
Robbie Robinson Belmar,0.0,0.0,1.0,9.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8888888888888888,2,185,2,0,92.5,0.0
Robbie Savage,0.0,0.0,1.0,101.0,69.0,0.0,1.0,5.0,0.0,0.0,7.0,0.6831683168316832,2,183,0,0,91.5,0.0
Robert Acquafresca,0.0,0.0,3.0,51.0,37.0,0.0,1.0,3.0,0.0,0.0,0.0,0.7254901960784313,6,505,4,2,84.16666666666667,0.3333333333333333
Robert Alfred ''Bobby' Smith,0.0,0.0,1.0,41.0,34.0,0.0,0.0,5.0,0.0,0.0,0.0,0.8292682926829268,1,78,0,0,78.0,0.0
