player_name,season,season_encoded,team,position,position_encoded,current_age,market_value_eur,log_market_value,market_value_tier_encoded,market_value_source,age_squared,age_decay_factor,career_stage,pos_Defender,pos_Forward,pos_Goalkeeper,pos_Midfielder,matches,minutes_played,minutes_per_match,minutes_played_tier_encoded,goals,assists,shots,passes_total,passes_complete,pass_accuracy_pct,pass_accuracy_tier_encoded,tackles_total,tackles_won,tackle_success_rate,dribbles,interceptions,fouls_committed,goals_per90,assists_per90,shots_per90,goal_contributions_per90,shot_conversion_rate,assist_to_goal_ratio,defensive_actions_per90,dribbles_per90,attacking_output_index,total_injuries,total_days_injured,total_matches_missed,most_common_injury,injury_burden_index,availability_rate,injury_frequency,total_injuries_tier_encoded,total_tweets,total_likes,positive_tweets,negative_tweets,tweet_engagement_rate,social_buzz_score,transfer_attractiveness_score,vader_positive_score,vader_negative_score,vader_compound_score,tb_polarity,tb_subjectivity,positive_count,negative_count,neutral_count,sentiment_label
Kevin Savic,2019/20,1,Vitoria,Defender,2,25,98443123.0,18.405,4,original,625,1.0,Prime,1,0,0,0,1,75,75.0,1,0,0,0,1116,767,68.8,1,108,83,0.7685,182,35,27,0.0,0.0,0.0,0.0,0.0,0.0,171.6,218.4,65.52,1,55,0,Concussion,55,1.0,1.0,1,3,8968,1,0,2989.3333,8968.0,609.13,0.1733,0.0,0.3533,0.35,0.6917,2,0,1,Positive
Richarlison Hansen,2019/20,1,AC Milan,Defender,2,25,49481226.0,17.7171,3,original,625,1.0,Prime,1,0,0,0,23,1702,74.0,2,8,3,52,2973,2324,78.2,2,84,46,0.5476,26,0,32,0.423,0.1586,2.7497,0.5817,0.1538,0.375,4.4418,1.3749,3.3737,3,78,6,Abdominal problems,234,0.7931,3.0,1,1,2568,0,0,2568.0,2568.0,176.3202,0.1727,0.1467,0.1168,0.0643,0.331,2,1,0,Positive
Dusan Costa,2019/20,1,Boavista,Forward,4,25,10076648.0,16.1257,2,original,625,1.0,Prime,0,1,0,0,24,1920,80.0,2,19,9,99,642,493,76.9,2,48,38,0.7917,163,41,55,0.8906,0.4219,4.6406,1.3125,0.1919,0.4737,4.1719,7.6406,8.1281,3,81,3,Abdominal problems,243,0.8889,3.0,1,3,7481,2,0,2493.6667,7481.0,426.0081,0.067,0.1703,-0.0699,0.3188,0.4986,1,3,0,Negative
Martin Martinez,2019/20,1,PSG,Forward,4,25,60226021.0,17.9136,4,original,625,1.0,Prime,0,1,0,0,17,1462,86.0,2,11,4,46,2318,2012,86.8,3,120,50,0.4167,153,51,42,0.6772,0.2462,2.8317,0.9234,0.2391,0.3636,10.5267,9.4186,6.7654,2,25,1,Achilles tendon injury,50,0.9444,2.0,1,1,1867,0,0,1867.0,1867.0,160.0875,0.0417,0.1773,-0.2747,0.2306,0.3278,0,2,1,Negative
Alessandro Torres,2019/20,1,Monaco,Midfielder,3,25,81208717.0,18.2125,4,original,625,1.0,Prime,0,0,0,1,9,414,46.0,1,7,2,41,1857,1366,73.6,2,9,5,0.5556,146,24,21,1.5217,0.4348,8.913,1.9565,0.1707,0.2857,7.1739,31.7391,19.413,3,82,1,Abdominal problems,246,0.9,3.0,1,1,3689,0,0,3689.0,3689.0,256.5746,0.226,0.0473,0.2989,0.1476,0.406,2,0,1,Positive
Arkadiusz Bruno,2019/20,1,RB Leipzig,Forward,4,25,139920160.0,18.7566,4,original,625,1.0,Prime,0,1,0,0,35,2975,85.0,3,25,15,205,2277,1605,70.5,2,26,19,0.7308,142,23,18,0.7563,0.4538,6.2017,1.2101,0.122,0.6,1.4824,4.2958,7.5661,0,0,0,,0,1.0,0.0,0,2,5673,1,1,2836.5,5673.0,368.6622,0.0827,0.0853,-0.0086,0.2389,0.4056,0,0,3,Neutral
Nayef Sanchez,2019/20,1,Manchester City,Forward,4,25,110027212.0,18.5162,4,original,625,1.0,Prime,0,1,0,0,31,1643,53.0,2,23,8,192,949,883,93.1,3,120,64,0.5333,22,28,22,1.2599,0.4382,10.5173,1.6981,0.1198,0.3478,8.1071,1.2051,10.2763,2,58,1,Abdominal problems,116,0.9688,2.0,1,4,7188,3,0,1797.0,7188.0,434.6207,0.0456,0.164,-0.2364,0.45,0.54,1,3,1,Negative
Phil Nilsen,2019/20,1,RB Leipzig,Midfielder,3,25,85140645.0,18.2598,4,original,625,1.0,Prime,0,0,0,1,20,1420,71.0,2,10,5,59,1404,1069,76.2,2,20,11,0.55,162,74,37,0.6338,0.3169,3.7394,0.9507,0.1695,0.5,5.9577,10.2676,7.4852,0,0,0,,0,1.0,0.0,0,5,12258,2,0,2451.6,12258.0,698.5074,0.1776,0.0906,0.0652,0.0767,0.23,2,1,2,Positive
Erling Greco,2019/20,1,Besiktas,Defender,2,25,46297563.0,17.6506,3,original,625,1.0,Prime,1,0,0,0,5,375,75.0,1,1,2,13,1763,1383,78.5,2,57,24,0.4211,38,17,12,0.24,0.48,3.12,0.72,0.0769,2.0,17.76,9.12,5.976,1,10,0,Fracture,10,1.0,1.0,1,4,10642,3,0,2660.5,10642.0,604.9152,0.1032,0.1754,-0.0662,0.4017,0.6289,1,3,1,Negative
Matheus Ricci,2019/20,1,Nice,Forward,4,25,50672780.0,17.7409,3,original,625,1.0,Prime,0,1,0,0,27,2187,81.0,2,14,2,72,531,409,77.1,2,85,67,0.7882,80,7,0,0.5761,0.0823,2.963,0.6584,0.1944,0.1429,3.786,3.2922,4.3621,1,19,3,Back injury,19,0.9,1.0,1,2,3455,2,0,1727.5,3455.0,242.405,0.0882,0.12,-0.0908,0.0792,0.2208,1,2,1,Negative
Pablo Moreau,2019/20,1,Lazio,Forward,4,25,27478968.0,17.1289,2,original,625,1.0,Prime,0,1,0,0,18,1044,58.0,2,12,2,86,2205,1929,87.5,3,104,45,0.4327,157,55,40,1.0345,0.1724,7.4138,1.2069,0.1395,0.1667,13.7069,13.5345,11.2155,3,104,5,Abdominal problems,312,0.7826,3.0,1,3,9237,2,0,3079.0,9237.0,523.0942,0.1655,0.0,0.2786,0.1271,0.4095,2,0,2,Positive
Bukayo Fernandez,2019/20,1,Roma,Forward,4,25,8563824.0,15.9631,1,original,625,1.0,Prime,0,1,0,0,26,1872,72.0,2,15,6,45,2386,1598,67.0,1,52,40,0.7692,82,67,12,0.7212,0.2885,2.1635,1.0096,0.3333,0.4,5.7212,3.9423,5.0048,1,50,0,Knee ligament injury,50,1.0,1.0,1,1,1651,0,0,1651.0,1651.0,147.0833,0.0,0.2027,-0.3704,0.2917,0.5333,0,2,1,Negative
Declan Wagner,2019/20,1,Barcelona,Defender,2,25,65055804.0,17.9908,4,original,625,1.0,Prime,1,0,0,0,1,85,85.0,1,0,0,5,1478,953,64.5,1,54,32,0.5926,78,21,4,0.0,0.0,5.2941,0.0,0.0,0.0,79.4118,82.5882,27.4235,2,21,2,Groin injury,42,0.3333,2.0,1,5,12608,3,0,2521.6,12608.0,718.5335,0.0992,0.1164,-0.0391,0.122,0.491,2,2,1,Neutral
Kamil Bernard,2019/20,1,Atletico Madrid,Forward,4,25,58754344.0,17.8889,3,original,625,1.0,Prime,0,1,0,0,20,1260,63.0,2,14,8,106,1583,1190,75.2,2,92,73,0.7935,87,62,22,1.0,0.5714,7.5714,1.5714,0.1321,0.5714,11.0,6.2143,9.7929,2,33,4,Ankle sprain,66,0.8333,2.0,1,1,566,0,0,566.0,566.0,95.4937,0.1713,0.1327,0.1498,0.1754,0.3226,1,0,2,Positive
Bartosz Bianchi,2019/20,1,Bayern Munich,Defender,2,25,2006147.0,14.5117,1,original,625,1.0,Prime,1,0,0,0,11,770,70.0,1,0,1,2,1065,912,85.7,3,80,48,0.6,31,46,45,0.0,0.1169,0.2338,0.1169,0.0,1.0,14.7273,3.6234,1.4377,3,78,3,Calf muscle strain,234,0.7857,3.0,1,3,6732,3,0,2244.0,6732.0,377.4185,0.0496,0.182,-0.2297,0.1767,0.29,0,3,2,Negative
Declan Pavlovic,2019/20,1,Rangers,Midfielder,3,25,68172197.0,18.0375,4,original,625,1.0,Prime,0,0,0,1,3,207,69.0,1,2,1,23,399,322,80.8,2,11,7,0.6364,167,2,3,0.8696,0.4348,10.0,1.3043,0.087,0.5,5.6522,72.6087,30.2609,1,35,6,Muscle strain,35,0.3333,1.0,1,2,3006,1,1,1503.0,3006.0,257.6731,0.0,0.208,-0.3599,-0.2967,0.3183,0,2,1,Negative
Martin Santos,2019/20,1,Moreirense,Midfielder,3,25,73948055.0,18.1189,4,original,625,1.0,Prime,0,0,0,1,8,568,71.0,1,3,3,17,1235,946,76.6,2,24,11,0.4583,175,80,0,0.4754,0.4754,2.6937,0.9507,0.1765,1.0,16.4789,27.7289,12.0423,1,46,6,Virus,46,0.5714,1.0,1,4,15262,0,1,3815.5,15262.0,843.2383,0.0,0.197,-0.3302,-0.1912,0.4124,0,3,1,Negative
Elias Maksimovic,2019/20,1,Marseille,Midfielder,3,25,89518608.0,18.31,4,original,625,1.0,Prime,0,0,0,1,27,2349,87.0,2,3,10,25,2750,2233,81.2,2,22,12,0.5455,26,65,46,0.1149,0.3831,0.9579,0.4981,0.12,3.3333,3.3333,0.9962,1.8889,0,0,0,,0,1.0,0.0,0,3,6196,0,1,2065.3333,6196.0,388.6132,0.1373,0.1983,-0.1853,0.1,0.4,1,2,0,Negative
Andrea Martin,2019/20,1,Besiktas,Midfielder,3,25,12907360.0,16.3733,2,original,625,1.0,Prime,0,0,0,1,8,504,63.0,1,0,0,3,2694,1804,67.0,1,38,27,0.7105,51,45,45,0.0,0.0,0.5357,0.0,0.0,0.0,14.8214,9.1071,3.0,3,84,6,Concussion,252,0.5714,3.0,1,2,6574,2,0,3287.0,6574.0,368.9038,0.124,0.0962,0.0512,0.1525,0.6138,2,1,1,Positive
Kevin Schneider,2019/20,1,Napoli,Midfielder,3,25,138637995.0,18.7474,4,original,625,1.0,Prime,0,0,0,1,19,1045,55.0,2,1,8,9,2168,1552,71.6,2,5,2,0.4,22,14,53,0.0861,0.689,0.7751,0.7751,0.1111,8.0,1.6364,1.8947,2.5923,1,52,4,Ankle sprain,52,0.8261,1.0,1,1,2189,1,0,2189.0,2189.0,176.4437,0.084,0.194,-0.2607,-0.2133,0.4433,1,2,0,Negative
Gabriel Lopez,2019/20,1,Feyenoord,Defender,2,25,12786680.0,16.3639,2,original,625,1.0,Prime,1,0,0,0,32,1728,54.0,2,2,16,7,1248,1030,82.6,2,63,50,0.7937,75,33,29,0.1042,0.8333,0.3646,0.9375,0.2857,8.0,5.0,3.9062,3.3333,1,55,3,Knee ligament injury,55,0.9143,1.0,1,2,3321,1,0,1660.5,3321.0,233.1293,0.0417,0.1067,-0.1409,0.2167,0.35,0,1,2,Negative
Julian Savic,2019/20,1,Sevilla,Midfielder,3,25,54131113.0,17.8069,3,original,625,1.0,Prime,0,0,0,1,7,392,56.0,1,0,2,10,1480,1108,74.9,2,19,8,0.4211,194,5,0,0.0,0.4592,2.2959,0.4592,0.0,2.0,5.5102,44.5408,15.4286,3,114,5,Achilles tendon injury,342,0.5833,3.0,1,5,14694,2,1,2938.8,14694.0,798.8434,0.0868,0.0596,0.0515,0.0683,0.261,1,1,3,Positive
Harry Santos,2019/20,1,Liverpool,Midfielder,3,25,36806910.0,17.4212,3,original,625,1.0,Prime,0,0,0,1,11,726,66.0,1,5,3,39,580,423,73.0,2,48,22,0.4583,102,51,29,0.6198,0.3719,4.8347,0.9917,0.1282,0.6,12.2727,12.6446,8.814,0,0,0,,0,1.0,0.0,0,3,11665,1,1,3888.3333,11665.0,668.2135,0.0613,0.0357,0.0975,0.1361,0.35,1,0,2,Positive
Bartosz Savic,2019/20,1,PSG,Forward,4,25,103937414.0,18.4593,4,original,625,1.0,Prime,0,1,0,0,25,2225,89.0,2,15,12,100,883,565,64.0,1,94,64,0.6809,40,13,26,0.6067,0.4854,4.0449,1.0921,0.15,0.8,4.3281,1.618,5.2989,2,27,0,Knee injury,54,1.0,2.0,1,4,13214,2,0,3303.5,13214.0,719.7669,0.2068,0.08,0.2548,0.2562,0.4554,2,1,1,Positive
Kylian Robert,2019/20,1,Galatasaray,Forward,4,25,26537747.0,17.0941,2,original,625,1.0,Prime,0,1,0,0,31,2511,81.0,3,21,14,93,1755,1532,87.3,3,83,34,0.4096,175,16,30,0.7527,0.5018,3.3333,1.2545,0.2258,0.6667,3.5484,6.2724,6.81,3,86,11,Back injury,258,0.7381,3.0,1,5,11972,5,0,2394.4,11972.0,652.8837,0.0706,0.1711,-0.1366,0.5026,0.5526,2,4,1,Negative
Kevin Piotrowski,2019/20,1,Benfica,Defender,2,25,7872718.0,15.8789,1,original,625,1.0,Prime,1,0,0,0,8,568,71.0,1,3,0,13,2882,2046,71.0,2,95,70,0.7368,134,73,46,0.4754,0.0,2.0599,0.4754,0.2308,0.0,26.6197,21.2324,8.8257,3,50,2,Foot injury,150,0.8,3.0,1,4,14734,3,1,3683.5,14734.0,786.9964,0.0912,0.0924,-0.0213,0.2517,0.5122,2,2,1,Neutral
Federico Thomas,2019/20,1,Feyenoord,Defender,2,25,165523145.0,18.9246,4,original,625,1.0,Prime,1,0,0,0,15,1305,87.0,2,5,1,40,1218,936,76.9,2,89,59,0.6629,98,19,53,0.3448,0.069,2.7586,0.4138,0.125,0.2,7.4483,6.7586,4.5793,1,3,1,Hamstring injury,3,0.9375,1.0,1,2,2199,2,0,1099.5,2199.0,182.4257,0.0,0.1718,-0.3006,0.2562,0.225,0,3,1,Negative
Diego Diallo,2019/20,1,PSV Eindhoven,Defender,2,25,129630212.0,18.6802,4,original,625,1.0,Prime,1,0,0,0,4,180,45.0,1,1,2,13,877,549,62.6,1,67,35,0.5224,84,35,3,0.5,1.0,6.5,1.5,0.0769,2.0,51.0,42.0,19.35,1,33,4,Shoulder injury,33,0.5,1.0,1,2,7171,0,0,3585.5,7171.0,446.2154,0.0603,0.1443,-0.1159,0.0167,0.1833,0,2,1,Negative
Kai Meyer,2019/20,1,Sporting CP,Defender,2,25,36585345.0,17.4152,3,original,625,1.0,Prime,1,0,0,0,15,1200,80.0,2,10,6,63,522,397,76.1,2,107,67,0.6262,22,63,28,0.75,0.45,4.725,1.2,0.1587,0.6,12.75,1.65,6.0075,0,0,0,,0,1.0,0.0,0,4,12787,3,0,3196.75,12787.0,721.0216,0.0,0.2012,-0.3494,0.2137,0.6432,0,4,1,Negative
Eder Brown,2019/20,1,Monaco,Defender,2,25,25555049.0,17.0563,2,original,625,1.0,Prime,1,0,0,0,8,608,76.0,1,5,0,21,1888,1157,61.3,1,75,30,0.4,23,77,39,0.7401,0.0,3.1086,0.7401,0.2381,0.0,22.5,3.4046,4.7961,3,44,2,Ankle sprain,132,0.8,3.0,1,5,10480,4,1,2096.0,10480.0,567.6968,0.0893,0.1262,-0.0234,0.3308,0.5925,2,3,1,Neutral
Adrien Hoffmann,2019/20,1,Celtic,Midfielder,3,25,74915393.0,18.1319,4,original,625,1.0,Prime,0,0,0,1,20,1540,77.0,2,6,10,55,1596,1160,72.7,2,11,7,0.6364,116,42,35,0.3506,0.5844,3.2143,0.9351,0.1091,1.6667,3.0974,6.7792,5.8617,2,76,10,Abdominal problems,152,0.6667,2.0,1,1,3919,1,0,3919.0,3919.0,256.1496,0.0,0.2363,-0.4321,-0.255,0.5498,0,3,0,Negative
Kai Lopez,2019/20,1,Besiktas,Forward,4,25,77599373.0,18.1671,4,original,625,1.0,Prime,0,1,0,0,31,2790,90.0,3,21,11,175,667,422,63.4,1,89,43,0.4831,87,45,53,0.6774,0.3548,5.6452,1.0323,0.12,0.5238,4.3226,2.8065,6.4065,1,27,0,Knee injury,27,1.0,1.0,1,5,6943,2,2,1388.6,6943.0,417.1138,0.0362,0.131,-0.1487,0.3617,0.7022,0,3,2,Negative
Jakub Weber,2019/20,1,Celtic,Forward,4,25,29511465.0,17.2003,2,original,625,1.0,Prime,0,1,0,0,19,1520,80.0,2,11,1,35,2216,1438,64.9,1,96,66,0.6875,104,13,16,0.6513,0.0592,2.0724,0.7105,0.3143,0.0909,6.4539,6.1579,4.9559,1,50,1,Cartilage damage,50,0.95,1.0,1,5,10087,4,1,2017.4,10087.0,570.4045,0.1812,0.1453,0.0715,0.3655,0.4113,3,3,0,Positive
Rodrygo Williams,2019/20,1,Besiktas,Midfielder,3,25,57489386.0,17.8671,3,original,625,1.0,Prime,0,0,0,1,13,741,57.0,1,1,6,9,2072,1842,88.9,3,29,19,0.6552,27,53,2,0.1215,0.7287,1.0931,0.8502,0.1111,6.0,9.9595,3.2794,3.3522,0,0,0,,0,1.0,0.0,0,2,7082,1,0,3541.0,7082.0,436.5326,0.1373,0.1853,-0.1865,0.0,0.3667,1,2,0,Negative
Lucas Alvarez,2019/20,1,Celtic,Forward,4,25,3348917.0,15.0241,1,original,625,1.0,Prime,0,1,0,0,38,1976,52.0,2,24,14,154,2613,2443,93.5,3,22,17,0.7727,1,67,47,1.0931,0.6377,7.0142,1.7308,0.1558,0.5833,4.0536,0.0455,8.0754,1,48,1,Meniscus injury,48,0.9744,1.0,1,2,5304,1,1,2652.0,5304.0,340.2832,0.0,0.154,-0.2868,0.125,0.3833,0,2,1,Negative
Stefan Richard,2019/20,1,Sevilla,Forward,4,25,49295641.0,17.7133,3,original,625,1.0,Prime,0,1,0,0,36,2592,72.0,3,26,18,164,925,778,84.2,2,27,18,0.6667,32,13,24,0.9028,0.625,5.6944,1.5278,0.1585,0.6923,1.3889,1.1111,7.1389,0,0,0,,0,1.0,0.0,0,2,4451,0,1,2225.5,4451.0,308.945,0.1363,0.0647,0.093,0.1833,0.35,1,1,1,Positive
Jack Kowalczyk,2019/20,1,Boavista,Forward,4,25,80344615.0,18.2018,4,original,625,1.0,Prime,0,1,0,0,21,1617,77.0,2,12,6,87,1320,975,73.9,2,48,37,0.7708,115,17,8,0.6679,0.334,4.8423,1.0019,0.1379,0.5,3.6178,6.4007,7.013,2,98,3,Calf muscle strain,196,0.875,2.0,1,1,565,0,0,565.0,565.0,91.7182,0.108,0.163,-0.1383,-0.1667,0.1833,1,2,0,Negative
Noussair Oliveira,2019/20,1,Napoli,Forward,4,25,30677290.0,17.239,3,original,625,1.0,Prime,0,1,0,0,33,2112,64.0,2,26,10,216,2791,1886,67.6,1,31,20,0.6452,74,44,58,1.108,0.4261,9.2045,1.5341,0.1204,0.3846,3.196,3.1534,9.7244,1,29,5,Hip flexor strain,29,0.8684,1.0,1,3,8741,3,0,2913.6667,8741.0,510.7368,0.0988,0.12,0.0016,0.0886,0.2236,2,2,1,Neutral
Michal Sylla,2019/20,1,Vitoria,Defender,2,25,28569417.0,17.1678,2,original,625,1.0,Prime,1,0,0,0,9,810,90.0,1,2,4,24,1520,1290,84.9,2,102,55,0.5392,122,74,36,0.2222,0.4444,2.6667,0.6667,0.0833,2.0,19.5556,13.5556,6.9556,2,73,9,Abdominal problems,146,0.5,2.0,1,5,10919,2,1,2183.8,10919.0,608.689,0.1692,0.119,0.0456,0.1017,0.3276,2,2,1,Neutral
Harry Lopez,2019/20,1,Boavista,Forward,4,25,41287079.0,17.5361,3,original,625,1.0,Prime,0,1,0,0,27,2376,88.0,2,17,4,102,2341,1491,63.7,1,53,24,0.4528,171,7,12,0.6439,0.1515,3.8636,0.7955,0.1667,0.2353,2.2727,6.4773,6.1098,0,0,0,,0,1.0,0.0,0,1,3988,1,0,3988.0,3988.0,277.7469,0.1257,0.1067,-0.0069,0.3,0.475,1,1,1,Neutral
Alessandro Thomas,2019/20,1,PSG,Midfielder,3,25,64971855.0,17.9895,4,original,625,1.0,Prime,0,0,0,1,11,693,63.0,1,4,1,16,1035,894,86.4,3,9,4,0.4444,115,13,39,0.5195,0.1299,2.0779,0.6494,0.25,0.25,2.8571,14.9351,7.3377,3,70,11,Cartilage damage,210,0.5,3.0,1,3,1503,0,1,501.0,1503.0,130.5554,0.0417,0.1067,-0.1409,0.2167,0.35,0,1,2,Negative
Julian Nilsen,2019/20,1,Vitoria,Forward,4,25,40780669.0,17.5237,3,original,625,1.0,Prime,0,1,0,0,36,2124,59.0,2,23,17,141,2292,2005,87.5,3,107,72,0.6729,177,6,59,0.9746,0.7203,5.9746,1.6949,0.1631,0.7391,4.7881,7.5,9.6017,0,0,0,,0,1.0,0.0,0,2,6492,2,0,3246.0,6492.0,415.3,0.0,0.1685,-0.3154,0.3125,0.4375,0,3,1,Negative
Benjamin Sanchez,2019/20,1,AC Milan,Defender,2,25,66808901.0,18.0173,4,original,625,1.0,Prime,1,0,0,0,25,1775,71.0,2,10,8,30,1229,824,67.1,1,116,82,0.7069,113,28,58,0.507,0.4056,1.5211,0.9127,0.3333,0.8,7.3014,5.7296,4.8118,1,34,4,Hip flexor strain,34,0.8621,1.0,1,4,12734,2,0,3183.5,12734.0,704.3928,0.062,0.1875,-0.2192,0.2208,0.3625,0,2,2,Negative
Federico Larsen,2019/20,1,Celtic,Forward,4,25,79081689.0,18.186,4,original,625,1.0,Prime,0,1,0,0,24,1968,82.0,2,17,11,122,992,697,70.3,2,27,21,0.7778,19,23,11,0.7774,0.503,5.5793,1.2805,0.1393,0.6471,2.2866,0.8689,6.3887,0,0,0,,0,1.0,0.0,0,5,11488,2,0,2297.6,11488.0,656.4451,0.0952,0.0512,0.061,0.2433,0.3433,1,0,4,Positive
Matheus Brown,2019/20,1,Sporting CP,Defender,2,25,27066114.0,17.1138,2,original,625,1.0,Prime,1,0,0,0,8,552,69.0,1,0,3,8,1282,828,64.6,1,79,58,0.7342,1,42,29,0.0,0.4891,1.3043,0.4891,0.0,3.0,19.7283,0.163,1.6793,1,51,6,Concussion,51,0.5714,1.0,1,2,3687,0,0,1843.5,3687.0,243.3338,0.0,0.2087,-0.3671,0.1667,0.6148,0,3,0,Negative
Sergej Smith,2019/20,1,Chelsea,Defender,2,25,21235108.0,16.8712,2,original,625,1.0,Prime,1,0,0,0,3,162,54.0,1,1,0,17,2911,2052,70.5,2,106,66,0.6226,91,9,50,0.5556,0.0,9.4444,0.5556,0.0588,0.0,63.8889,50.5556,21.5556,3,91,8,Muscle strain,273,0.2727,3.0,1,4,5221,1,0,1305.25,5221.0,329.6393,0.2575,0.0268,0.3745,-0.0542,0.2304,3,0,1,Positive
Matheus Sorensen,2019/20,1,Monaco,Defender,2,25,63019080.0,17.9589,4,original,625,1.0,Prime,1,0,0,0,34,2006,59.0,2,5,16,23,852,635,74.6,2,73,40,0.5479,89,28,56,0.2243,0.7178,1.0319,0.9422,0.2174,3.2,4.5314,3.993,3.8225,2,95,5,Ankle sprain,190,0.8718,2.0,1,3,5685,2,1,1895.0,5685.0,342.6407,0.2502,0.0485,0.3193,0.3875,0.5125,3,1,0,Positive
Noussair Romano,2019/20,1,Borussia Dortmund,Forward,4,25,9309345.0,16.0465,1,original,625,1.0,Prime,0,1,0,0,22,1452,66.0,2,11,4,53,2372,1816,76.6,2,76,55,0.7237,166,1,7,0.6818,0.2479,3.2851,0.9298,0.2075,0.3636,4.7727,10.2893,7.2707,1,37,2,Back injury,37,0.9167,1.0,1,3,5655,3,0,1885.0,5655.0,353.3124,0.0648,0.159,-0.1874,0.1667,0.3333,1,3,1,Negative
Jude Andersen,2019/20,1,Boavista,Defender,2,25,47778200.0,17.6821,3,original,625,1.0,Prime,1,0,0,0,23,1679,73.0,2,7,10,58,1198,1121,93.6,3,92,69,0.75,97,14,24,0.3752,0.536,3.109,0.9113,0.1207,1.4286,5.682,5.1995,5.3121,0,0,0,,0,1.0,0.0,0,5,9181,5,0,1836.2,9181.0,545.4623,0.0709,0.1069,-0.0467,0.4536,0.5849,2,4,1,Neutral
Niklas Dubois,2019/20,1,Wolfsburg,Midfielder,3,25,66162399.0,18.0076,4,original,625,1.0,Prime,0,0,0,1,35,2205,63.0,2,0,16,8,2283,1725,75.6,2,10,5,0.5,166,24,20,0.0,0.6531,0.3265,0.6531,0.0,16.0,1.3878,6.7755,3.502,1,11,0,Shoulder injury,11,1.0,1.0,1,1,4381,1,0,4381.0,4381.0,287.9983,0.2527,0.0833,0.2217,-0.0972,0.3294,2,1,0,Positive
Pablo Jovic,2019/20,1,Sporting CP,Defender,2,25,74383168.0,18.1247,4,original,625,1.0,Prime,1,0,0,0,6,306,51.0,1,1,0,9,1063,887,83.5,2,104,50,0.4808,175,54,53,0.2941,0.0,2.6471,0.2941,0.1111,0.0,46.4706,51.4706,17.6471,1,37,0,Ankle sprain,37,1.0,1.0,1,2,7813,1,1,3906.5,7813.0,483.4201,0.0603,0.1353,-0.151,0.3083,0.3833,0,2,1,Negative
Matheus Garcia,2019/20,1,Manchester City,Forward,4,25,100916303.0,18.4298,4,original,625,1.0,Prime,0,1,0,0,14,1106,79.0,2,11,6,89,829,504,60.8,1,96,51,0.5312,22,9,3,0.8951,0.4882,7.2423,1.3834,0.1236,0.5455,8.5443,1.7902,7.8201,2,89,6,Abdominal problems,178,0.7,2.0,1,4,10297,1,1,2574.25,10297.0,575.1797,0.0452,0.1388,-0.1733,0.0438,0.3111,0,3,1,Negative
Sofyan Sylla,2019/20,1,Tottenham,Defender,2,25,29296596.0,17.193,2,original,625,1.0,Prime,1,0,0,0,17,1360,80.0,2,1,3,11,1789,1356,75.8,2,56,32,0.5714,4,49,43,0.0662,0.1985,0.7279,0.2647,0.0909,3.0,6.9485,0.2647,1.039,1,60,4,Cartilage damage,60,0.8095,1.0,1,1,3536,1,0,3536.0,3536.0,239.532,0.22,0.156,-0.0019,0.2528,0.4167,1,1,1,Neutral
Kamil Tadic,2019/20,1,Manchester United,Forward,4,25,55876393.0,17.8387,3,original,625,1.0,Prime,0,1,0,0,35,1575,45.0,2,20,2,169,386,326,84.5,2,14,7,0.5,128,13,18,1.1429,0.1143,9.6571,1.2571,0.1183,0.1,1.5429,7.3143,10.68,2,92,7,Muscle strain,184,0.8333,2.0,1,3,2217,2,0,739.0,2217.0,182.064,0.103,0.0598,0.0314,0.1583,0.3667,1,1,2,Neutral
Luka Savic,2019/20,1,Vitoria,Midfielder,3,25,87119592.0,18.2828,4,original,625,1.0,Prime,0,0,0,1,20,1660,83.0,2,2,4,18,1818,1614,88.8,3,8,4,0.5,136,28,8,0.1084,0.2169,0.9759,0.3253,0.1111,2.0,1.9518,7.3735,3.459,2,81,3,Achilles tendon injury,162,0.8696,2.0,1,3,4701,2,0,1567.0,4701.0,297.792,0.0,0.189,-0.2481,0.0375,0.075,0,3,1,Negative
Bartosz Meyer,2019/20,1,Inter Milan,Forward,4,25,121974931.0,18.6193,4,original,625,1.0,Prime,0,1,0,0,35,2205,63.0,2,20,4,110,2853,2085,73.1,2,6,3,0.5,142,18,7,0.8163,0.1633,4.4898,0.9796,0.1818,0.2,0.9796,5.7959,6.7592,3,83,5,Knee ligament injury,249,0.875,3.0,1,2,765,2,0,382.5,765.0,91.9324,0.17,0.0492,0.1698,0.2,0.45,2,1,1,Positive
Bukayo Rodrigues,2019/20,1,Atletico Madrid,Defender,2,25,34580159.0,17.3588,3,original,625,1.0,Prime,1,0,0,0,1,81,81.0,1,0,0,3,1608,1083,67.4,1,120,79,0.6583,131,18,10,0.0,0.0,3.3333,0.0,0.0,0.0,153.3333,145.5556,45.3333,1,8,0,Fracture,8,1.0,1.0,1,1,1831,1,0,1831.0,1831.0,219.4876,0.1373,0.1633,-0.1268,0.3417,0.3333,1,2,0,Negative
Ivan Zielinski,2019/20,1,Tottenham,Defender,2,25,37083689.0,17.4287,3,original,625,1.0,Prime,1,0,0,0,15,1260,84.0,2,4,3,14,2948,2594,88.0,3,114,48,0.4211,192,70,29,0.2857,0.2143,1.0,0.5,0.2857,0.75,13.1429,13.7143,5.9,3,93,8,Thigh muscle strain,279,0.6522,3.0,1,2,9131,0,0,4565.5,9131.0,509.9182,0.0,0.183,-0.3416,0.0228,0.772,0,2,1,Negative
